,titles_authors
0,"['winner-take-all politics, jacob s. hacker', 'the meaning of our tears, trudy j. smith', 'devotion, alexa riley', 'spike, brian lynch', 'the americans, robert frank', 'india since independence, bipan chandra', ""nature's metropolis, william cronon"", 'the new media monopoly, ben h. bagdikian', 'of street piemen, henry mayhew', 'age of ambition, evan osnos', 'the price of inequality, joseph e. stiglitz', 'reefer madness, eric schlosser', 'are prisons obsolete?, angela y. davis', 'triumph of the city, edward l. glaeser', 'protecting their mate, part two, mia thorne', 'sacrificed to the dragon, jessie donovan', 'in xanadu, william dalrymple', 'white rage, carol anderson', 'soccernomics, simon kuper', 'the vanishing american adult, ben sasse', 'ghosts of spain, giles tremlett', 'mni sota makoce, gwen westerman', 'paris to the past, ina caro', 'black indians, william loren katz', 'the great inversion and the future of the american city, alan ehrenhalt', 'married to the mouse, richard e. foglesong', 'unequal protection, thom hartmann', 'the inheritance of rome, chris wickham', 'black faces, white spaces, carolyn finney', 'the inconvenient indian, thomas king', 'why the west rules—for now, ian morris', ""can't stop won't stop, jeff chang"", 'breaking india, rajiv malhotra', 'the devil finds work, james baldwin', 'the looting machine, tom burgis', 'when china rules the world, martin jacques', 'haunted ground, hollister ann grant', 'open veins of latin america, eduardo galeano', 'the visible past, michael grant', 'scandal at bizarre, cynthia a. kierner', 'nat turner, kyle baker', 'aliens, brian wood', 'protecting their mate, part three, mia thorne', 'protecting their mate, part four, mia thorne', 'protecting their mate, part seven, mia thorne', 'the man in the iron mask, alexandre dumas', 'soul food sisterhood, aisha washington', 'protecting their mate, part eight, mia thorne', 'protecting their mate, part five, mia thorne', ""batavia's graveyard, mike dash"", 'the dead beat, marilyn johnson', 'strangers in their own land, arlie russell hochschild', 'the post-american world, fareed zakaria', 'korea, daniel tudor', 'magna carta, dan jones', 'known and strange things, teju cole', 'glass house, brian alexander', 'monsoon, robert d. kaplan', 'how the other half lives, jacob a. riis', 'no logo, naomi klein', 'the cleanest race, b.r. myers', 'the israel lobby and u.s. foreign policy, john j. mearsheimer', ""the story of ain't, david skinner"", 'the lost painting, jonathan harr', 'a different mirror, ronald takaki', 'armageddon averted, stephen kotkin', 'radical chic & mau-mauing the flak catchers, tom wolfe', 'soccer in sun and shadow, eduardo galeano', 'the great game, peter hopkirk', 'how soccer explains the world, franklin foer', 'start-up nation, dan senor', 'the rap year book, shea serrano', 'the meaning of wife, anne kingston', ""asia's cauldron, robert d. kaplan"", 'the essential haiku, robert hass', 'designing disney, john hench', 'shadow of the silk road, colin thubron', 'vanished smile, r.a. scotti', 'a moonless, starless sky, alexis okeowo', 'life sentence, christie blatchford', 'empire of the bay, peter c. newman', 'thom filicia style, thom filicia', 'the smell of kerosene, donald l. mallick', ""on the tycoon's terms, sandra field"", 'happy, fearne cotton', 'to keep a promise, b.n. rundell', 'sometimes never, cheryl mcintyre', 'the people at number 9, felicity everett', ""it's not about me, max lucado"", 'to the bighorns, b.n. rundell', 'if only they could talk, james herriot', 'the man of feeling, henry mackenzie', 'toy story, walt disney company', 'the intern, volume 2, brooke cumberland', 'the recruiter, roger weston', 'the biggest mouse in the world, charles house', 'nightblade, garrett robinson', 'to the overland trail, b.n. rundell', 'melody of vengeance, michael a. black', 'a tropical frontier, tim robinson', 'the city of falling angels, john berendt', 'dark summit, nick heil', 'barcelona, robert hughes', 'holocausto brasileiro, daniela arbex', '1001 movies you must see before you die, steven jay schneider', 'medieval cities, henri pirenne', 'raj, lawrence james', 'life between buildings, jan gehl', 'the death and life of great american cities, jane jacobs', 'house thinking, winifred gallagher', 'the hundred-year marathon, michael pillsbury', 'annapurna, first conquest of an 8000-meter peak, maurice herzog', 'the party, richard mcgregor', 'la españa vacía, sergio del molino', 'a nervous splendor, frederic morton', 'the season, william goldman', 'no way down, graham bowley', 'subpar parks, amber share', 'afghanistan, thomas barfield', 'the color of law, richard rothstein', 'germans into nazis, peter fritzsche', 'profoundly disturbing, joe bob briggs', 'the battle of versailles, robin givhan', 'how asia works, joe studwell', 'the next american revolution, grace lee boggs', 'just my type, simon garfield', 'the english, jeremy paxman', 'midlands, jonny steinberg', 'the kennedy autopsy, jacob hornberger', 'on the trail of the nephilim, volume one, l.a. marzulli', 'een kennismaking met de oude wereld, lukas de blois', 'holding fast, karen james', 'profoundly erotic, joe bob briggs', 'fire the bastards!, jack green', ""george washington's leadership lessons, james rees"", 'regime change, jacob hornberger', 'de bende van de bokkenrijders, ton van reen', 'new rooms for old houses, frank shirley', 'batman, doug moench', 'martin luther, martin luther', 'terry pratchett, terry pratchett', 'the holy bible, anonymous', 'where are you going, where have you been?, joyce carol oates', 'sin city, frank miller', 'el extraño caso del doctor jekyll y mr. hyde y otros relatos de terror, robert louis stevenson', 'flow my tears, the policeman said, philip k. dick', 'transformed, suzanne falter', 'not a book, not a book', 'thor, jason aaron', 'sueños de cristal, araceli samudio', 'inferno, expert book reviews', 'moby dick, herman melville', 'chicken soup for the soul, jack canfield', 'semina il vento, alessandro perissinotto', 'to the cache la poudre, b.n. rundell', 'not another thug story 3, desiree m. granger']"
1,"['the sun in her eyes, paige toon', 'riley in the morning, sandra brown', 'always something there to remind me, beth harbison', 'the queen of wishful thinking, milly johnson', 'family affair, debbie macomber', 'love like this, sophie love', 'tell me something, adele parks', 'surprise me, sophie kinsella', 'love at first flight, marie force', 'new uses for old boyfriends, beth kendrick', 'the light we lost, jill santopolo', 'turbulent intentions, melody anne', 'foreign fruit, jojo moyes', 'hidden secrets, carolyn brown', 'london is the best city in america, laura dave', 'the vintage guide to love and romance, kirsty greenwood', 'wedding night, sophie kinsella', 'hot cowboy nights, carolyn brown', 'whispering rock, robyn carr', 'life after wife, carolyn brown', 'thursdays in the park, hilary boyd', 'take a look at me now, miranda dickinson', 'miss you, kate eberlen', 'posdata, cecelia ahern', 'just to be with you, bella andre', 'billion dollar cowboy, carolyn brown', 'the cherry tree café, heidi swain', 'any time, any place, jennifer probst', 'the bodyguard, katherine center', 'love, rosie, cecelia ahern', 'something about you, julie james', '204 rosewood lane, debbie macomber', 'true love, whitney gaskell', 'the manning brides, debbie macomber', 'the newcomer, robyn carr', 'a good yarn, debbie macomber', 'ayesha at last, uzma jalaluddin', 'it happens all the time, amy hatvany', 'the upside of falling down, rebekah crane', 'the one plus one, jojo moyes', 'it had to be you, jill shalvis', 'if you only knew, kristan higgins', 'the lullaby sky, carolyn brown', 'the dating plan, sara desai', 'bitter sweet, lavyrle spencer', 'pictures of lily, paige toon', 'the cinnamon bun book store, laurie gilmore', 'the heartbreaker, carly phillips', 'head over heels, jill shalvis', ""angel's rest, emily march"", 'marriage of inconvenience, penny reid', 'how to fail at flirting, denise williams', 'the little french guesthouse, helen pollard', 'revenge wears prada, lauren weisberger', 'roman crazy, alice clayton', 'bed of roses, nora roberts', 'easy kisses, kristen proby', 'holiday in the hamptons, sarah morgan', 'save the date, mary kay andrews', 'born in shame, nora roberts', 'texas fury, fern michaels', 'the gift, danielle steel', 'the wedding girl, madeleine wickham', 'book lovers, emily henry', 'about that night, julie james', ""the teacher's billionaire, christina tetreault"", 'welcome to serenity, sherryl woods', 'send no flowers, sandra brown', 'play it safe, kristen ashley', 'the one in my heart, sherry thomas', 'the things we keep, sally hepworth', 'accidentally hers, jamie beck', 'stay awhile, gia riley', 'the trouble with love, beth ciotta', 'hate to want you, alisha rai', ""the billionaire's voice, j.s. scott"", 'wedding season, katie fforde', 'texas! lucky, sandra brown', 'fly away, kristin hannah', 'the bookish life of nina hill, abbi waxman', 'mouth to mouth, erin mccarthy', 'crossroads, belva plain', 'the paradise problem, christina lauren', 'irresistible, susan mallery', 'the playboy, carly phillips', 'in the heir, ruth cardello', 'waking up married, mira lyn kelly', 'things we hide from the light, lucy score', 'the ranch, danielle steel', 'against all odds, danielle steel', 'one night in italy, lucy diamond', 'evvie drake starts over, linda holmes', 'covet, tracey garvis-graves', ""heaven's price, sandra brown"", 'happiness for beginners, katherine center', 'sweet little lies, jill shalvis', 'the house, danielle steel', 'the homecoming, robyn carr', 'always on my mind, jill shalvis', 'the trouble with mistletoe, jill shalvis', 'knit two, kate jacobs', 'single in the city, michele gorman', 'who do you love, jennifer weiner', 'the ex-debutante, linda francis lee', 'the girls of mischief bay, susan mallery', 'on dublin street, samantha young', 'temptation ridge, robyn carr', 'a hopeless romantic, harriet evans', ""someone else's shoes, jojo moyes"", 'finding pride, jill sanders', 'my not so perfect life, sophie kinsella', 'waiting on you, kristan higgins', 'in a holidaze, christina lauren', 'delectable, r.l. mathewson', 'midnight confessions, robyn carr', 'the will, kristen ashley', 'beach read, emily henry', 'until we touch, susan mallery', 'chasing daisy, paige toon', 'come away with me, ruth cardello', 'animal magnetism, jill shalvis', 'the five stages of falling in love, rachel higginson', 'never too late, robyn carr', 'babyville, jane green', 'angel falls, kristin hannah', ""the road trip, beth o'leary"", 'the longest ride, nicholas sparks', 'before i knew, jamie beck', 'fine things, danielle steel', ""josh and hazel's guide to not dating, christina lauren"", 'the year of taking chances, lucy diamond', 'the genius and the muse, elizabeth hunter', 'just kiss me, rachel gibson', 'elle & lui, marc levy', 'wildest dreams, robyn carr', 'eloquent silence, sandra brown', 'the marriage trap, jennifer probst', 'the true love experiment, christina lauren', 'lost and found in cedar cove, debbie macomber', 'always with love, giovanna fletcher', 'lucy in the sky, paige toon', 'the next best thing, kristan higgins', 'last one home, debbie macomber', 'the shop on blossom street, debbie macomber', 'midnight promises, sherryl woods', 'dating-ish, penny reid', 'the billionaire next door, jessica bird', 'to the ends of the earth, elizabeth lowell', 'suddenly, barbara delinsky', 'what might have been, matt dunn', 'a kept woman, louise bagshawe', 'the longest holiday, paige toon', 'between me and you, allison winn scotch', 'secrets of the tulip sisters, susan mallery', 'take the lead, alexis daria', 'beard in waiting, penny reid', 'the soul mate, kendall ryan', 'suddenly one summer, julie james', 'take a hint, dani brown, talia hibbert', 'falling for you, jill mansell', 'the ones who got away, roni loren', 'nobody but you, jill shalvis', 'falling, jane green', 'temptation, nora roberts', ""no place like home, barbara o'neal"", 'led astray, sandra brown', 'romantic comedy, curtis sittenfeld', 'the winston brothers, lori foster', 'heir untamed, danielle bourdon', 'unsticky, sarra manning', 'anybody out there?, marian keyes', 'belong to me, marisa de los santos', 'from this moment on, bella andre', 'it starts with us, colleen hoover', 'corrupting cinderella, autumn jones lake', 'it had to be him, tamra baumann', ""welcome to rosie hopkins' sweet shop of dreams, jenny colgan"", 'sand castle bay, sherryl woods', 'the bachelor, carly phillips', 'i heart new york, lindsey kelk', 'party of two, jasmine guillory', 'the hookup, kristen ashley', 'the rom-commers, katherine center', 'cream of the crop, alice clayton', 'wild man creek, robyn carr', ""ain't she sweet?, susan elizabeth phillips"", 'call me irresistible, susan elizabeth phillips', 'take a chance on me, jennifer dawson', 'the player, denise grover swank', 'not quite enough, catherine bybee', 'the idea of you, robinne lee', 'feels like family, sherryl woods', 'cross my heart, carly phillips', 'thank you for listening, julia whelan', 'suddenly last summer, sarah morgan', 'double standards, judith mcnaught', 'love by the book, melissa pimentel', 'lost and found sisters, jill shalvis', 'in the mood for love, beth ciotta', 'the strawberry hearts diner, carolyn brown', 'the way you look tonight, bella andre', 'soaring, kristen ashley', ""the flatshare, beth o'leary"", 'the royal wedding, melanie summers', 'the best man, kristan higgins', 'dakota home, debbie macomber', 'the perfect find, tia williams', 'the thing about love, julie james', 'the language of sycamores, lisa wingate', 'maid for the billionaire, ruth cardello', 'sunset bay, susan mallery', 'silver bay, jojo moyes', 'less of a stranger, nora roberts', ""devil's cut, j.r. ward"", 'up to the challenge, terri osburn', 'the sweetest thing, lilian darcy', 'sizzling, susan mallery', 'you me everything, catherine isaac', 'too wild to tame, tessa bailey', 'vision in white, nora roberts', 'rose harbor in bloom, debbie macomber', 'the one we fell in love with, paige toon', 'you had me at hello, mhairi mcfarlane', 'the lost husband, katherine center', ""angel's peak, robyn carr"", 'dating you / hating you, christina lauren', ""now that it's you, tawna fenske"", 'promises to keep, patricia sands', 'the sweetest thing, jill shalvis', 'a turn in the road, debbie macomber', 'saving grace, jane green', 'a french affair, katie fforde', 'fall into temptation, lucy score', 'looking for trouble, victoria dahl', 'kaleidoscope, danielle steel', 'crazy rich asians, kevin kwan', 'one wish, robyn carr', 'redwood bend, robyn carr', 'come as you are, lauren blakely', 'one plus one, jojo moyes', 'chesapeake blue, nora roberts', 'baby be mine, paige toon', 'undercover love, lucy score', 'the proposal, lily zante', 'little beach street bakery, jenny colgan', 'what we find, robyn carr', 'conceal, juliana stone', 'serendipity, carly phillips', 'home again, kristin hannah', 'things you save in a fire, katherine center', 'undressing mr. darcy, karen doornebos', 'not quite perfect, catherine bybee', 'anything but sweet, candis terry', 'fancy pants, susan elizabeth phillips', 'on second thought, kristan higgins', 'see jane date, melissa senate', 'act your age, eve brown, talia hibbert', 'smart girl, rachel hollis', 'second chance pass, robyn carr', 'for better or worse, lauren layne', 'never too much, lori foster', 'the rana look, sandra brown', 'mr. fixer upper, lucy score', 'the promise, robyn carr', 'exclusively yours, shannon stacey', 'me without you, kelly rimmer', 'simply irresistible, jill shalvis', 'separate beds, lavyrle spencer', 'talk me down, victoria dahl', 'seven days in june, tia williams', 'a slice of heaven, sherryl woods', 'lies jane austen told me, julie wright', 'the marriage bargain, jennifer probst', 'big girl panties, stephanie evanovich', 'a perfect proposal, katie fforde', ""the boat builder's bed, kris pearson"", 'china rich girlfriend, kevin kwan', 'the mulberry tree, jude deveraux', 'in five years, rebecca serle', 'you had me at hola, alexis daria', 'you say it first, susan mallery', 'summer desserts, nora roberts', 'flowers on main, sherryl woods', 'the pride of jared mackade, nora roberts', 'beard with me, penny reid', ""the angels' share, j.r. ward"", 'just one of the guys, kristan higgins', 'tall poppies, louise bagshawe', 'how to walk away, katherine center', 'the wedding pearls, carolyn brown', 'beard necessities, penny reid', 'the finishing touches, hester browne', 'the teashop on the corner, milly johnson', 'after you, jojo moyes', 'nuts, alice clayton', 'chasing perfect, susan mallery', 'reminders of him, colleen hoover', '16 lighthouse road, debbie macomber', 'swan point, sherryl woods', 'dakota born, debbie macomber', 'a negotiated marriage, noelle adams', 'the ticket, heather grace stewart', 'i only have eyes for you, bella andre', 'the job offer, eleanor webb', 'the chance, robyn carr', 'love handles, gretchen galway', 'stealing home, sherryl woods', 'thanks for the memories, cecelia ahern', 'to love and to cherish, lauren layne', 'a kiss remembered, sandra brown', 'the beach café, lucy diamond', 'a bollywood affair, sonali dev', 'the austen escape, katherine reay', 'more than friends, barbara delinsky', 'perfect fling, carly phillips', 'only mine, susan mallery', 'at any price, brenna aubrey', 'undeniably yours, shannon stacey', 'windfallen, jojo moyes', 'breakfast in bed, sandra brown', 'rescue me, rachel gibson', 'meet me at the lake, carley fortune', 'the one you really want, jill mansell', 'catching fireflies, sherryl woods', 'staying for good, catherine bybee', 'not another bad date, rachel gibson', 'treasure on lilac lane, donna alward', 'return to willow lake, susan wiggs', 'the gatecrasher, madeleine wickham', 'accidentally yours, susan mallery', 'happy place, emily henry', 'texas heat, fern michaels', 'book boyfriend, claire kingsley', 'the bourbon kings, j.r. ward', 'fool for love, marie force', 'the real deal, lauren blakely', 'shelter mountain, robyn carr', 'tempting, susan mallery', 'beard science, penny reid', 'the heart principle, helen hoang', 'montana cherries, kim law', 'meet cute, helena hunting', 'it’s not me, it’s you, mhairi mcfarlane', 'malice, danielle steel', ""lily's white lace, carolyn brown"", 'letting in light, emma davies', ""the billionaire's forgotten fiancée, nadia lee*"", 'forbidden falls, robyn carr', 'paint it black, janet fitch', 'any day now, robyn carr', 'lipstick jungle, candace bushnell', 'it happened one wedding, julie james', ""the billionaire's inconvenient obsession, nadia lee*"", 'open house, jill mansell', 'daring to dream, nora roberts', ""adam's fall, sandra brown"", 'one to watch, kate stayman-london', 'the cosy teashop in the castle, caroline roberts', 'we are all made of stars, rowan coleman', 'the cafe by the sea, jenny colgan', 'the wedding party, jasmine guillory', 'not quite mine, catherine bybee', ""sunny chandler's return, sandra brown"", 'the house on the beach, linda barrett', 'harvesting the heart, jodi picoult', 'too hot to handle, victoria dahl', 'sweetest mistake, candis terry', 'when in doubt, add butter, beth harbison', 'where have all the boys gone, jenny colgan', 'love irresistibly, julie james', 'when we were sisters, emilie richards', 'the wedding gift, lucy kevin', 'turbulent desires, melody anne', 'rivals, jilly cooper', 'rich people problems, kevin kwan', 'family tree, susan wiggs', 'barefoot season, susan mallery', 'the love hypothesis, ali hazelwood', 'i heart vegas, lindsey kelk', 'anything but love, beth ciotta', 'power play, danielle steel', 'marine for hire, tawna fenske', 'turbulent waters, melody anne', 'he loves me...knot, r.c. boldt', 'take a chance on me, jill mansell', 'sugar daddy, lisa kleypas', '1022 evergreen place, debbie macomber', 'the soulmate equation, christina lauren', 'the substitute, denise grover swank', 'texas sunrise, fern michaels', 'deep in the valley, robyn carr', 'the end of summer, rosamunde pilcher', 'love letters, debbie macomber', 'your captivating love, layla hagen', 'shadows of yesterday, sandra brown', 'a rural affair, catherine alliott', 'born in fire, nora roberts', 'promise canyon, robyn carr', 'the last boyfriend, nora roberts', 'mini shopaholic, sophie kinsella', 'where rainbows end, cecelia ahern', 'sweet tea at sunrise, sherryl woods', ""love the one you're with, lauren layne"", 'simplesmente acontece, cecelia ahern', ""i do (but i don't), cara lockwood"", 'a new hope, robyn carr', 'yours to keep, shannon stacey', 'my kind of wonderful, jill shalvis', 'brown-eyed girl, lisa kleypas', 'the royal we, heather cocks', 'dear john, nicholas sparks', 'lake news, barbara delinsky', 'change of heart, jude deveraux', 'swept away, robyn carr', 'god-shaped hole, tiffanie debartolo', 'sisters, danielle steel', 'moonlight road, robyn carr', 'any dream will do, debbie macomber', 'on the island, tracey garvis-graves', 'meet me at the cupcake café, jenny colgan', 'finding the dream, nora roberts', 'cariño, cuánto te odio, sally thorne', 'sheltering rain, jojo moyes', 'silver linings, debbie macomber', 'single by saturday, catherine bybee', 'instant attraction, jill shalvis', 'people we meet on vacation, emily henry', ""it's in his heart, shelly alexander"", 'who’s that girl?, mhairi mcfarlane', 'harbor lights, sherryl woods', 'the sweet spot, stephanie evanovich', 'completely smitten, susan mallery', 'stately pursuits, katie fforde', 'everywhere and every way, jennifer probst', 'queen of babble, meg cabot', 'diary of a mad fat girl, stephanie mcafee', 'home safe, elizabeth berg', 'simply sensual, carly phillips', 'johnny be good, paige toon', 'tiger prince, erin st. claire', 'wife by wednesday, catherine bybee', 'small admissions, amy poeppel', 'what i did for love, susan elizabeth phillips', ""jude's law, lori foster"", 'table for five, susan wiggs', 'sea swept, nora roberts', 'tangled up in you, rachel gibson', 'holding the dream, nora roberts', 'home in carolina, sherryl woods', 'fearless in love, bella andre', 'the girl from summer hill, jude deveraux', 'the best of friends, susan mallery', 'twenties girl, sophie kinsella', 'the right time, danielle steel', 'silver thaw, catherine anderson', 'persuade me, juliet archer', 'funny you should ask, elissa sussman', 'my kind of you, tracy brogan', 'mists of the serengeti, leylah attar', 'the negotiator, avery flynn', 'me and mr. darcy, alexandra potter', 'when we met, susan mallery', 'the wanderer, robyn carr', 'virgin river, robyn carr', 'the kiss quotient, helen hoang', 'the return of rafe mackade, nora roberts', 'falling star, diana dempsey', 'thirty-four going on bride, becky monson', 'sleeping arrangements, madeleine wickham', 'at last, jill shalvis', 'a distant heart, sonali dev', 'barefoot in the sand, roxanne st. claire', 'a soft place to fall, barbara bretton', 'truly madly yours, rachel gibson', 'sofia khan is not obliged, ayisha malik', 'the lilac bouquet, carolyn brown', 'getting to happy, terry mcmillan', ""hannah's list, debbie macomber"", 'this close to okay, leesa cross-smith', 'riders, jilly cooper', 'a walk to remember, nicholas sparks', 'hello stranger, katherine center', 'made for you, lauren layne', 'shame on me, tara sivec', 'the guy not taken, jennifer weiner', 'harvest moon, robyn carr', 'seaview inn, sherryl woods', 'sunrise point, robyn carr', 'instant gratification, jill shalvis', 'second first impressions, sally thorne', 'the divorce diet, ellen hawley', 'slightly single, wendy markham', 'dr. neuro, max monroe', 'the millionaire makeover, naima simone', 'always mine, ruth cardello', 'treasures lost, treasures found, nora roberts', 'to have and to hold, lauren layne', '311 pelican court, debbie macomber', 'too beautiful to break, tessa bailey', 'just one night, lauren layne', 'once in a lifetime, jill shalvis', 'shopaholic to the rescue, sophie kinsella', 'at night she cries, while he rides his steed, ross patterson']"
2,"['if i could turn back time, beth harbison', 'one less problem without you, beth harbison', 'fallen beauty, erika robuck', 'landline, rainbow rowell', 'bergdorf blondes, plum sykes', 'best friends, martha moody', 'the versions of us, laura barnett', 'size 12 is not fat, meg cabot', 'the wednesday letters, jason f. wright', 'heartbeat, danielle steel', 'dating game, danielle steel', 'dating big bird, laura zigman', 'to have and to hold, jane green', 'fifty-one shades, andrew shaffer', 'always, sarah jio', 'starting over, robin pilcher', 'before i go, colleen oakley', 'joy for beginners, erica bauermeister', 'losing the moon, patti callahan henry', 'the ice queen, alice hoffman', 'the one that i want, allison winn scotch', 'the summer hideaway, susan wiggs', 'that part was true, deborah mckinlay', 'something blue, emily giffin', 'twelve months, steven manchester', 'the notebook, nicholas sparks', 'lightning, danielle steel', 'shopaholic and sister, sophie kinsella', 'scruples two, judith krantz', 'cocktails for three, madeleine wickham', 'christmas under a cranberry sky, holly martin', 'girls in white dresses, jennifer close', 'the accidental mother, rowan coleman', 'light on snow, anita shreve', 'open house, elizabeth berg', 'message in a bottle, nicholas sparks', ""my best friend's girl, dorothy koomson"", ""the girls' guide to love and supper clubs, dana bate"", 'something borrowed, emily giffin', 'the debutante divorcee, plum sykes', 'the divorce papers, susan rieger', 'changes, danielle steel', 'baby proof, emily giffin', 'friendship, emily gould', 'rich and pretty, rumaan alam', 'salem falls, jodi picoult', 'still me, jojo moyes', 'from notting hill with love... actually, ali mcnamara', 'read bottom up, neel shah', 'little white lies, gemma townley', 'the friends we keep, susan mallery', 'loving, danielle steel', 'now and forever, danielle steel', 'lakeside cottage, susan wiggs', 'love from paris, alexandra potter', 'in twenty years, allison winn scotch', 'safe haven, nicholas sparks', 'early decision, lacy crawford', 'the best of me, nicholas sparks', 'the bright side of disaster, katherine center', 'the first husband, laura dave', 'mixed blessings, danielle steel', 'the man of my dreams, curtis sittenfeld', 'on the rocks, erin duffy', 'shopaholic & baby, sophie kinsella', 'bird in hand, christina baker kline', 'last night at chateau marmont, lauren weisberger', 'size 14 is not fat either, meg cabot', 'season of passion, danielle steel', 'still life with bread crumbs, anna quindlen', 'everything we ever wanted, sara shepard', 'the opposite of me, sarah pekkanen', 'scruples, judith krantz', 'durable goods, elizabeth berg', 'alphabet weekends, elizabeth noble', 'jonathan unleashed, meg rosoff', 'what if?, shari low', 'blessings, belva plain', 'the locket, richard paul evans', ""girls' night in, lauren henderson"", ""while i'm falling, laura moriarty"", 'midnight in austenland, shannon hale', 'big cherry holler, adriana trigiani', 'little earthquakes, jennifer weiner', 'perfect match, jodi picoult', 'hope in a jar, beth harbison', 'where or when, anita shreve', 'full circle, danielle steel', 'the cottage at glass beach, heather barbieri', ""her mother's shadow, diane chamberlain"", 'tempting fate, jane green', 'the wonder spot, melissa bank', 'the song remains the same, allison winn scotch', 'friends forever, danielle steel', 'eden close, anita shreve', 'after the party, lisa jewell', 'flowers in the rain and other stories, rosamunde pilcher', 'triangles, ellen hopkins', 'queenie, michael korda', 'carolina isle, jude deveraux', 'scarlet feather, maeve binchy', ""the dive from clausen's pier, ann packer"", 'big boned, meg cabot', 'sisterhood everlasting, ann brashares', 'these girls, sarah pekkanen', 'mothers and other liars, amy bourret', 'one true thing, anna quindlen', 'the starter wife, gigi levangie', 'looking for peyton place, barbara delinsky', 'cause celeb, helen fielding', 'goodnight, beautiful, dorothy koomson', 'first sight, danielle steel', 'christmas at the vicarage, rebecca boxall', 'a shore thing, nicole ""snooki"" polizzi', 'driving with the top down, beth harbison', 'vanity fare, megan caldwell', 'the decent proposal, kemper donovan', 'good in bed, jennifer weiner', 'the next best thing, jennifer weiner', 'forever, interrupted, taylor jenkins reid', 'no safe secret, fern michaels', 'leap of faith, danielle steel', 'bookends, jane green', 'royal wedding, meg cabot', 'the chocolate run, dorothy koomson', 'size 12 and ready to rock, meg cabot', 'mama, terry mcmillan', 'names my sisters call me, megan crane', 'the bride wore size 12, meg cabot', 'the singles game, lauren weisberger', 'dedication, emma mclaughlin', 'saving abby, steena holmes', 'shopaholic ties the knot, sophie kinsella', 'plantation, dorothea benton frank', 'notting hill, richard curtis', 'the lucky one, nicholas sparks', 'the wedding, danielle steel', 'certain girls, jennifer weiner', 'a weekend with mr. darcy, victoria connelly', ""you're the one that i want, giovanna fletcher"", ""holly's inbox , holly denham"", 'slow waltz in cedar bend, robert james waller', 'losing it, emma rathbone', 'keeping faith, jodi picoult', ""the survivor's guide to family happiness, maddie dawson"", 'ya yas in bloom, rebecca wells', ""the lover's dictionary, david levithan"", ""things we didn't say, kristina riggle"", ""sam's letters to jennifer, james patterson"", 'austenland, shannon hale', 'the nanny diaries, emma mclaughlin', 'prep, curtis sittenfeld', 'precious and fragile things, megan hart', 'ya-yas in bloom, rebecca wells', 'the rescue, nicholas sparks', 'bread alone, judi hendricks', 'at first sight, nicholas sparks', 'pleasure, eric jerome dickey', 'the theory of opposites, allison winn scotch', 'love walked in, marisa de los santos', 'chose the wrong guy, gave him the wrong finger, beth harbison', 'george and lizzie, nancy pearl', 'the wedding sisters, jamie brenner', 'then came you, jennifer weiner', 'sweet love, sarah strohmeyer', 'the second assistant, clare naylor', 'diary of a mad bride, laura wolf', 'home before dark, susan wiggs', 'chasing harry winston, lauren weisberger', 'late night talking, leslie schnur', 'love anthony, lisa genova', 'mr. commitment, mike gayle', 'another view, rosamunde pilcher', 'english as a second language, megan crane', 'oh! you pretty things, shanna mahin', 'the mermaid chair, sue monk kidd', 'the woman from paris, santa montefiore', 'west end girls, jenny colgan', 'the cinderella pact, sarah strohmeyer', 'the devil wears prada, lauren weisberger', 'the hopefuls, jennifer close', 'enlazados, rainbow rowell', 'where the river runs, patti callahan henry', 'lace, shirley conran', '44 charles street, danielle steel', 'shopaholic takes manhattan, sophie kinsella', 'the infidelity chain, tess stimson', 'weekend in paris, robyn sisman', 'love overdue, pamela morsi', 'star, danielle steel', 'wind chime point, sherryl woods', 'dazzle, judith krantz', 'mitzi bytes, kerry clare', 'where the heart is, billie letts', 'little altars everywhere & divine secrets of the ya-ya sisterhood, rebecca wells', 'nights in rodanthe, nicholas sparks', 'one day, david nicholls', 'the last song, nicholas sparks', 'hollywood wives, jackie collins', 'the overnight socialite, bridie clark', 'shoe addicts anonymous, beth harbison', 'sex and the city, candace bushnell', '4 blondes, candace bushnell', 'diary of an oxygen thief, anonymous', 'summer with my sisters, holly chamberlin', 'flying changes, sara gruen', 'a song in the daylight, paullina simons', 'de hemel boven parijs, bregje hofstede', 'the apple orchard, susan wiggs', 'fairytale, danielle steel', 'resisting the bad boy - nice girl to love, vol 1, violet duke', ""an offer you can't refuse, jill mansell"", 'getting over it, anna maxted', 'el cuaderno de noah, nicholas sparks', ""i did (but i wouldn't now), cara lockwood"", 'minding frankie, maeve binchy', 'the beach street knitting society and yarn club, gil mcneil', 'change of heart, jodi picoult', 'heart like mine, amy hatvany', 'the supreme macaroni company, adriana trigiani', 'jemima j, jane green', 'quentins, maeve binchy', 'the choice, nicholas sparks', 'billy and me, giovanna fletcher', 'picture perfect, jodi picoult', 'seeing me naked, liza palmer', 'attachments, rainbow rowell', 'coming up for air, patti callahan henry', 'the guardian, nicholas sparks']"
