,titles_authors
0,"['the coal tattoo, silas house', 'in the shadow of the banyan, vaddey ratner', 'transatlantic, colum mccann', 'the secret river, kate grenville', 'the underground railroad, colson whitehead', 'my heart laid bare, joyce carol oates', 'love & treasure, ayelet waldman', 'the hundred-year house, rebecca makkai', 'let us descend, jesmyn ward', ""a prayer for the dying, stewart o'nan"", 'the shadow lines, amitav ghosh', 'luncheon of the boating party, susan vreeland', 'the street sweeper, elliot perlman', 'any known blood, lawrence hill', 'when we were orphans, kazuo ishiguro', 'ruby, cynthia bond', 'the son, philipp meyer', 'abundance, sena jeter naslund', 'english passengers, matthew kneale', 'the invention of everything else, samantha hunt', 'delicate edible birds and other stories, lauren groff', 'call me zelda, erika robuck', 'an artist of the floating world, kazuo ishiguro', 'of women and salt, gabriela garcia', 'father and son, larry brown', 'what the wind knows, amy harmon', 'the nickel boys, colson whitehead', 'queen of america, luis alberto urrea', 'the eleventh man, ivan doig', 'sacred hunger, barry unsworth', 'the madonnas of leningrad, debra dean', 'a star for mrs. blake, april smith', 'small island, andrea levy', 'the teleportation accident, ned beauman', 'salt creek, lucy treloar', 'fried green tomatoes at the whistle stop cafe, fannie flagg', 'the dream of scipio, iain pears', 'the promise, ann weisgarber', ""miller's valley, anna quindlen"", 'the silence of trees, valya dudycz lupescu', 'the beauty queen of jerusalem, sarit yishai-levi', 'property, valerie martin', 'river sing me home, eleanor shearer', 'the blind assassin, margaret atwood', 'small pleasures, clare chambers', ""the moor's account, laila lalami"", 'north woods, daniel mason', 'salt houses, hala alyan', 'aliens, brian wood', 'the man in the iron mask, alexandre dumas', 'valentine, elizabeth wetmore', 'crossing the tracks, barbara stuber', 'the pearl that broke its shell, nadia hashimi', 'confessions of an ugly stepsister, gregory maguire', 'hullabaloo in the guava orchard, kiran desai', 'the ladies of managua, eleni n. gage', 'the wind knows my name, isabel allende', 'lyrics alley, leila aboulela', 'the midwife of venice, roberta rich', 'the glass palace, amitav ghosh', 'the impossible lives of greta wells, andrew sean greer', 'let him go, larry watson', ""l'amie prodigieuse, elena ferrante"", 'a year of marvellous ways, sarah winman', 'love medicine, louise erdrich', 'woodsburner, john pipkin', 'the last of her kind, sigrid nunez', 'the long song, andrea levy', 'there are rivers in the sky, elif shafak', 'the jazz palace, mary morris', 'the signature of all things, elizabeth gilbert', 'slammerkin, emma donoghue', 'away, amy bloom', 'lilli de jong, janet benton', 'cloudsplitter, russell banks', 'a mercy, toni morrison', 'indian horse, richard wagamese', ""the gravedigger's daughter, joyce carol oates"", 'the big green tent, lyudmila ulitskaya', 'we love you, charlie freeman, kaitlyn greenidge', ""the bartender's tale, ivan doig"", 'the sympathizer, viet thanh nguyen', 'the weight of ink, rachel kadish', 'the dry grass of august, anna jean mayhew', 'the virgin cure, ami mckay', 'go as a river, shelley read', 'the story of edgar sawtelle, david wroblewski', 'lives of girls and women, alice munro', 'the bookshop, penelope fitzgerald', 'the witches of new york, ami mckay', 'the harem midwife, roberta rich', 'the orchardist, amanda coplin', 'another brooklyn, jacqueline woodson', 'banyan moon, thao thai', 'saint mazie, jami attenberg', 'lillian boxfish takes a walk, kathleen rooney', 'old filth, jane gardam', 'the inheritance of loss, kiran desai', 'nine days, toni jordan', 'song of a captive bird, jasmin darznik', 'bring up the bodies, hilary mantel', 'elizabeth street, laurie fabiano', 'the fortunes, peter ho davies', 'love and summer, william trevor', 'in this house of brede, rumer godden', 'mcglue, ottessa moshfegh', 'palisades park, alan brennert', 'sugar, bernice l. mcfadden', 'lincoln in the bardo, george saunders', 'dinner at the center of the earth, nathan englander', 'how much of these hills is gold, c pam zhang', 'a parchment of leaves, silas house', 'let the willows weep, sherry parnell', ""it's not about me, max lucado"", 'if only they could talk, james herriot', 'toy story, walt disney company', 'the intern, volume 2, brooke cumberland', 'the recruiter, roger weston', 'the biggest mouse in the world, charles house', 'nightblade, garrett robinson', 'to the overland trail, b.n. rundell', 'a tropical frontier, tim robinson', 'kings of broken things, theodore wheeler', 'golden age, jane smiley', ""hamnet, maggie o'farrell"", 'the memory of love, aminatta forna', 'euphoria, lily king', 'the covenant of water, abraham verghese', 'cloud atlas, david mitchell', 'lucky us, amy bloom', 'the dovekeepers, alice hoffman', 'manhattan beach, jennifer egan', ""jamrach's menagerie, carol birch"", 'die päpstin, donna woolfolk cross', 'la amiga estupenda, elena ferrante', 'meine geniale freundin, elena ferrante', 'gentlemen of the road, michael chabon', 'violeta, isabel allende', 'james, percival everett', 'the shore, sara taylor', 'the luminaries, eleanor catton', 'the keepers of the house, shirley ann grau', 'the illusion of separateness, simon van booy', 'billy bathgate, e.l. doctorow', ""lisette's list, susan vreeland"", 'vanessa and her sister, priya parmar', 'green, sam graham-felsen', 'la mennulara, simonetta agnello hornby', 'the painted drum, louise erdrich', 'five quarters of the orange, joanne harris', 'the story of lucy gault, william trevor', 'early warning, jane smiley', 'the other side of the bridge, mary lawson', 'the great divide, cristina henríquez', 'guests on earth, lee smith', 'the master butchers singing club, louise erdrich', 'the misremembered man, christina mckenna', 'larose, louise erdrich', ""laura lamont's life in pictures, emma straub"", 'true sisters, sandra dallas', 'stones from the river, ursula hegi', 'the lincoln highway, amor towles', 'the bells, richard harvell', 'the things we didn’t know, elba iris pérez', 'the farming of bones, edwidge danticat', 'four treasures of the sky, jenny tinghui zhang', 'the tsar of love and techno, anthony marra', 'quel che resta del giorno, kazuo ishiguro', ""the marriage portrait, maggie o'farrell"", 'the women in black, madeleine st. john', 'any human heart, william boyd', 'the essex serpent, sarah perry', 'a land more kind than home, wiley cash', ""clay's quilt, silas house"", 'the mighty red, louise erdrich', 'the round house, louise erdrich', 'a fine balance, rohinton mistry', 'the paris architect, charles belfoure', 'ragnarok, a.s. byatt', 'pope joan, donna woolfolk cross', 'heimkehren, yaa gyasi', 'sweet tooth, ian mcewan', 'daredevils, shawn vestal', 'the queen of water, laura resau', 'a constellation of vital phenomena, anthony marra', 'fruit of the drunken tree, ingrid rojas contreras', 'dancing at the rascal fair, ivan doig', 'the book of fires, jane borodale', 'margot, jillian cantor', 'the enlightenment of the greengage tree, shokoofeh azar', 'illuminations, mary sharratt', 'fall on your knees, ann-marie macdonald', 'enchanted islands, allison amend', ""the children's book, a.s. byatt"", 'snow falling on cedars, david guterson', 'the vaster wilds, lauren groff', 'west of here, jonathan evison', 'wolf hall, hilary mantel', 'the great believers, rebecca makkai', 'a gentleman in moscow, amor towles', 'sacred hearts, sarah dunant', 'sarah, orson scott card', 'the ice cream queen of orchard street, susan jane gilman', 'the poisonwood bible, barbara kingsolver', 'the colour, rose tremain', 'great circle, maggie shipstead', 'the irresistible henry house, lisa grunwald', 'secrets of a side bitch - the simone campbell story, jessica n. watkins', 'batman, doug moench', 'martin luther, martin luther', 'terry pratchett, terry pratchett', 'the holy bible, anonymous', 'where are you going, where have you been?, joyce carol oates', 'sin city, frank miller', 'el extraño caso del doctor jekyll y mr. hyde y otros relatos de terror, robert louis stevenson', 'flow my tears, the policeman said, philip k. dick', 'transformed, suzanne falter', 'not a book, not a book', 'thor, jason aaron', 'sueños de cristal, araceli samudio', 'inferno, expert book reviews', 'moby dick, herman melville', 'chicken soup for the soul, jack canfield', 'semina il vento, alessandro perissinotto', 'to the cache la poudre, b.n. rundell', 'not another thug story 3, desiree m. granger']"
1,"['the crossroads of should and must, elle luna', 'thrive, arianna huffington', 'switch, chip heath', 'good boss, bad boss, robert i. sutton', 'unleashing the ideavirus, seth godin', 'difficult conversations, douglas stone', 'go pro - 7 steps to becoming a network marketing professional, eric worre', 'immunity to change, robert kegan', 'enchantment, guy kawasaki', 'the 5 languages of appreciation in the workplace, gary chapman', 'why we make mistakes, joseph t. hallinan', 'to sell is human, daniel h. pink', 'the success principles, jack canfield', 'yes!, noah j. goldstein', 'how full is your bucket?, tom rath', 'the attention merchants, tim wu', 'the energy bus, jon gordon', 'principles, ray dalio', 'legacy, james kerr', 'over the top, zig ziglar', '#askgaryvee, gary vaynerchuk', 'positivity, barbara l. fredrickson', 'changing for good, james o. prochaska', 'just listen, mark goulston', 'the secret thoughts of successful women, valerie young', 'the one minute manager, kenneth h. blanchard', 'how successful people think, john c. maxwell', 'qbq! the question behind the question, john g. miller', 'peaks and valleys, spencer johnson', 'the one thing, gary keller', 'fierce conversations, susan scott', 'first things first, stephen r. covey', 'our iceberg is melting, john p. kotter', 'how to win friends & influence people, dale carnegie', 'captivate, vanessa van edwards', 'the happiness of pursuit, chris guillebeau', 'talk like ted, carmine gallo', 'the culture code, daniel coyle', 'cómo ganar amigos e influir sobre las personas, dale carnegie', 'one mission, chris fussell', 'the magic of thinking big, david j. schwartz', 'way of the wolf, jordan belfort', 'wie man freunde gewinnt, dale carnegie', 'the power of starting something stupid, richie norton', 'relentless, tim s. grover', 'leaders eat last, simon sinek', 'principle-centered leadership, stephen r. covey', 'the 7 habits of highly effective people, stephen r. covey', 'key person of influence (revised edition), daniel priestley', 'the power of moments, chip heath', 'ego is the enemy, ryan holiday', 'execution, larry bossidy', 'orbiting the giant hairball, gordon mackenzie', 'what every body is saying, joe navarro', 'think and grow rich, napoleon hill', 'the $100 startup, chris guillebeau', 'move your bus, ron clark', 'entrepreneurial you, dorie clark', 'adapt, tim harford', 'one word that will change your life, jon gordon', 'the 21 irrefutable laws of leadership, john c. maxwell', 'authentic happiness, martin e.p. seligman', 'the fire starter sessions, danielle laporte', 'presentation zen, garr reynolds', ""the traveler's gift, andy andrews"", 'the concise 48 laws of power, robert greene', 'six thinking hats, edward de bono', ""getting everything you can out of all you've got, jay abraham"", 'bold, peter h. diamandis', 'the 50th law, 50 cent', 'pre-suasion, robert b. cialdini', 'the slight edge, jeff olson', 'the big leap, gay hendricks', 'work rules!, laszlo bock', 'rising strong, brené brown', 'what should i do with my life?, po bronson', 'ted talks, chris j. anderson', 'emotional intelligence 2.0, travis bradberry', 'strengths finder 2.0, tom rath', 'attitude is everything, jeff keller', 'the power of ted, david emerald', 'the road to character, david brooks', 'winning, jack welch', 'make your bed, william h. mcraven', 'the progress principle, teresa amabile', 'brag!, peggy klaus', 'networking for people who hate networking, devora zack', 'the ideal team player, patrick lencioni', 'you can negotiate anything, herb cohen', 'tools of titans, timothy ferriss', 'sometimes you win--sometimes you learn, john c. maxwell', '59 seconds, richard wiseman', 'ask for it, linda babcock', 'getting to yes, roger fisher', 'the element, ken robinson', 'co-active coaching, laura whitworth', 'the soul of leadership, deepak chopra', 'find your why, simon sinek', 'the law of success, napoleon hill', 'hidden potential, adam m. grant', 'the happiness advantage, shawn achor', 'get big things done, erica dhawan', 'the confidence code, katty kay', 'how to argue, jonathan herring', 'developing the leader within you, john c. maxwell', 'the school of greatness, lewis howes', 'the dip, seth godin', 'a more beautiful question, warren berger', 'love is the killer app, tim sanders', 'give and take, adam m. grant', 'lean in, sheryl sandberg', 'chase the lion, mark batterson', 'the 48 laws of power, robert greene', 'steal like an artist, austin kleon', 'teach like a pirate, dave burgess', 'transitions, william bridges', 'leadership 101, john c. maxwell', 'the obstacle is the way, ryan holiday', 'the culture map, erin meyer', ""i shouldn't be telling you this, kate white"", 'law of success, napoleon hill', 'fyi, michael m. lombardo', 'the icarus deception, seth godin', 'originals, adam m. grant', 'the first 90 days, michael d. watkins', 'willful blindness, margaret heffernan', 'chop wood carry water, joshua medcalf', 'the talent code, daniel coyle', 'motivational interviewing, william r. miller', 'working identity, herminia ibarra', 'tribes, seth godin', 'thinking, fast and slow, daniel kahneman', 'hung by the tongue, francis p. martin', 'go put your strengths to work, marcus buckingham', ""don't sweat the small stuff ... and it's all small stuff, richard carlson"", 'knowing your value, mika brzezinski', 'influence, robert b. cialdini', 'start with why, simon sinek', 'creative confidence, tom kelley', 'mastering leadership, bob anderson', 'emotional intelligence, daniel goleman', 'reality is broken, jane mcgonigal', 'succeed, heidi grant halvorson', 'the art of thinking clearly, rolf dobelli', 'do more great work, michael bungay stanier', 'high performance habits, brendon burchard', 'how to blog for profit without selling your soul, ruth soukup', 'seeking wisdom, peter bevelin', 'the go-giver, bob burg', 'braving the wilderness, brené brown', 'extreme ownership, jocko willink', 'how to win friends and influence people, dale carnegie', 'winning with people, john c. maxwell', 'see you at the top, zig ziglar', 'the effective executive, peter f. drucker', 'the greatest salesman in the world, part ii, og mandino', 'drive, daniel h. pink', 'the charisma myth, olivia fox cabane', 'nobody wants to read your sh*t, steven pressfield', 'the greatest salesman in the world, og mandino', 'me, myself, and us, brian little', 'grit, angela duckworth', 'born to win, zig ziglar']"
2,"['granny dan, danielle steel', 'adultery, paulo coelho', 'the house of sleep, jonathan coe', 'harold and maude, colin higgins', 'i want you back, thayer king', 'the art of keeping secrets, patti callahan henry', 'hold my hand, durjoy datta', 'soul tourists, bernardine evaristo', 'the dice man, luke rhinehart', 'once is not enough, jacqueline susann', 'one night at the call center, chetan bhagat', 'the secret wish list, preeti shenoy', 'my friend leonard, james frey', 'the half-life of hannah, nick alexander', 'little bird of heaven, joyce carol oates', 'the lemon grove, helen walsh', 'the most wanted, jacquelyn mitchard', 'the business, iain banks', 'actors anonymous, james franco', 'the 3 mistakes of my life, chetan bhagat', 'where or when, anita shreve', 'american psycho, bret easton ellis', 'ties, domenico starnone', 'elf minuten, paulo coelho', 'the judges, elie wiesel', 'the bridges of madison county, robert james waller', 'high fidelity, nick hornby', 'the class, erich segal', 'the forty rules of love, elif shafak', 'five point someone, chetan bhagat', 'your dreams are mine now, ravinder singh', 'salmon fishing in the yemen, paul torday', 'one, richard bach', 'the diary of darcy j. rhone, emily giffin', 'submarine, joe dunthorne', 'wreck and order, hannah tennant-moore', 'a good year, peter mayle', 'tokio blues, haruki murakami', 'slow waltz in cedar bend, robert james waller', 'a sudden change of heart, barbara taylor bradford', 'disappearing acts, terry mcmillan', 'can love happen twice?, ravinder singh', 'shantaram, gregory david roberts', 'the pleasing hour, lily king', 'the damned utd, david peace', 'everyone has a story, savi sharma', 'shopgirl, steve martin', 'life is sweet, cathy cassidy', 'this family life, jon rance', 'the unsung hero, melur jelita', 'bábel, laura leiner', 'anthropology of an american girl, hilary thayer hamann', 'un posto nel mondo, fabio volo', 'durch einen spiegel, in einem dunklen wort, jostein gaarder', 'an available man, hilma wolitzer', 'andai itu takdirnya, siti rosmizah', '2 states, chetan bhagat', 'la joven de las naranjas, jostein gaarder', 'daughters of the revolution, carolyn cooke', 'half girlfriend, chetan bhagat', 'gnój, wojciech kuczok', 'pădurea norvegiană, haruki murakami', 'up in the air, walter kirn', 'faserland, christian kracht', 'secrecy, belva plain', 'norwegian wood, haruki murakami', 'the buddha of suburbia, hanif kureishi', 'patria, fernando aramburu', 'die neuen leiden des jungen w., ulrich plenzdorf', ""every light in the house burnin', andrea levy"", 'in every moment we are still alive, tom malmquist', 'a bad character, deepti kapoor', 'a new song, jan karon', 'waiting to exhale, terry mcmillan', 'candy, luke davies', ""bianca come il latte, rossa come il sangue, alessandro d'avenia"", 'two caravans, marina lewycka', 'outer banks, anne rivers siddons', '18% сиво, zachary karabashliev', 'der russe ist einer, der birken liebt, olga grjasnowa', 'hollywood wives, jackie collins', 'si tú me dices ven lo dejo todo... pero dime ven, albert espinosa', 'non ti muovere, margaret mazzantini', 'vom ende der einsamkeit, benedict wells', 'love story, erich segal', 'brújulas que buscan sonrisas perdidas, albert espinosa', 'love, lies & high heels, debby conrad', 'the mountain shadow, gregory david roberts', 'lacci, domenico starnone', 'eleven minutes, paulo coelho', 'imperium, christian kracht', 'the zahir, paulo coelho', 'the valkyries, paulo coelho', 'to be the best, barbara taylor bradford', 'paris ist immer eine gute idee, nicolas barreau', 'espedair street, iain banks', 'mala onda, alberto fuguet', 'seashell season, holly chamberlin', '7 hari mencintaiku, siti rosmizah', 'el material humano, rodrigo rey rosa', 'the four bad boys and me, blue_maiden*', 'the mourning after, rochelle b. weinstein', 'to have and to hold, fern michaels', 'the temple-goers, aatish taseer', 'laughter in the rain, debbie macomber', 'christmas at the inn, andrea twombly', 'o prenúncio das águas, rosa lobato de faria', ""owen's daughter, jo-ann mapson"", 'm.a.i.d., suri ryana', 'vain, deborah bladon', 'emma, alexander mccall smith', 'umut, zeynep sey', 'the other man, nancy adams', 'courting catherine, nora roberts']"
3,"['notorious, allison brennan', 'spiraled, kendra elliot', 'down a dark road, linda castillo', 'the devil you know, freida mcfadden', 'alone, kendra elliot', 'nothing to lose, lee child', 'hour of need, melinda leigh', 'felony murder rule, sheldon siegel', 'midnight exposure, melinda leigh', 'hidden, kendra elliot', 'silent night / holy night, colleen coble', 'persuader, lee child', 'the affair, lee child', ""if i'm found, terri blackstock"", ""robert b. parker's kickback, ace atkins"", 'the apartment, s.l. grey', 'bad luck and trouble, lee child', 'dying to tell, rita herron', ""before it's too late, sara driscoll"", 'targeted, kendra elliot', 'if i run, terri blackstock', 'gone tomorrow, lee child', 'running blind, lee child', 'she can tell, melinda leigh', 'the cobra, frederick forsyth', 'watch your back, karen rose', 'listen to me, hannah pittard', 'in the waning light, loreth anne white', 'land of the living, nicci french', 'the suspect, john lescroart', 'foreign influence, brad thor', 'justice burning, scott pratt', 'the hangman, mary burton', 'silenced, kristina ohlsson', 'trust, pamela m. kelley', 'identity, ted dekker', 'moment of truth, lisa scottoline', ""robert b. parker's fool me twice, michael brandman"", 'the family lawyer, james patterson', 'dexter is delicious, jeff lindsay', 'the kingmaker, brian haig', 'kiss, ted dekker', 'avenger, frederick forsyth', 'the night stalker, chris carter', 'the visitor, lee child', 'faultlines, barbara taylor sissel', 'savage run, c.j. box', 'the executioner, chris carter', 'without fail, lee child', 'time to hunt, stephen hunter', 'three days and a life, pierre lemaitre', 'poisonous, allison brennan', 'dearly devoted dexter, jeff lindsay', 'the tower, gregg hurwitz', 'the last man, vince flynn', 'koko, peter straub', 'troubleshooter, gregg hurwitz', 'cujo, stephen king', 'roadwork, richard bachman', 'two women, martina cole', 'unnatural causes, dawn eastman', 'the lost, jack ketchum', 'all the pretty faces, rita herron', 'deep storm, lincoln child', 'high heat, lee child', 'she can run, melinda leigh', 'pale horse coming, stephen hunter', 'tripwire, lee child', 'free fire, c.j. box', 'sycamore row, john grisham', 'the enemy, lee child', 'reasonable fear, scott pratt', 'the hard way, lee child', 'eleven hours, paullina simons', 'lethal, sandra brown', 'want you gone, christopher brookmyre', ""don't know jack, diane capri"", 'look behind you, sibel hodge', 'the competition, marcia clark', 'the death sculptor, chris carter', 'psycho ii, robert bloch', 'bombproof, michael robotham', 'last light, terri blackstock', 'strawberry spring, stephen king', 'ford county, john grisham', 'the third gate, lincoln child', 'the activist, john grisham', 'can you keep a secret, karen perry', 'the insider threat, brad taylor', 'cold truth, mariah stewart', 'deadly code, lin anderson', 'not a drill, lee child', 'the lucky one, caroline overington', 'nypd red 2, james patterson', 'closer than you think, karen rose', 'a wanted man, lee child', 'the crush, sandra brown', 'over my shoulder, patricia dixon', 'the brethren / a painted house, john grisham', 'the last days, joel c. rosenberg', 'puppet on a chain, alistair maclean', 'the house of dolls, david hewson', 'evil, jack ketchum', 'the great leader, jim harrison', 'the athena project, brad thor', 'the family corleone, edward falco', 'tidewater inn, colleen coble', 'among the wicked, linda castillo', 'out of range, c.j. box', 'secret smile, nicci french', 'the cellar, minette walters', 'wrath, t.r. ragan', 'prophet, frank e. peretti', 'night school, lee child', 'the final seven, erica spindler', 'in plain sight, c.j. box', ""robert b. parker's little white lies, ace atkins"", 'do no harm, gregg hurwitz', 'bodily harm, robert dugoni', 'stealing jenny, ellen gable', 'children of the corn, stephen king', 'the traveler, john katzenbach', 'smash cut, sandra brown', 'adrift, c.g. cooper', 'known, kendra elliot', 'the woman, jack ketchum', 'witness to a trial, john grisham', 'now we are dead, stuart macbride', 'amped, douglas e. richards', ""chinaman's chance, ross thomas"", 'the bone box, gregg olsen', 'deadline, sandra brown', 'endangered, c.j. box', 'the riverman, alex gray', 'bullseye, david baldacci', 'the quality of silence, rosamund lupton', 'twilight at blueberry barrens, colleen coble', 'trophy hunt, c.j. box', 'afterwards, rosamund lupton', 'cold mourning, brenda chapman', 'captive on the fens, joy ellis', 'mean streak, sandra brown', 'desert flowers, paul pen', 'the man who smiled, henning mankell', 'the patriot threat, steve berry', 'outrage, t.r. ragan', 'under the lake, stuart woods', 'dangerous waters, toni anderson', 'in the barren ground, loreth anne white', 'a good marriage, stephen king', 'the sword of god, mark dawson', 'when heaven weeps, ted dekker', 'the dispatcher, ryan david jahn', 'phantom, jo nesbø', 'orbit, john j. nance', 'midnight obsession, melinda leigh', 'the girl next door, jack ketchum', 'blood trail, c.j. box', 'envy, sandra brown', 'the conviction, robert dugoni', 'never go back, lee child', 'deep down, lee child', 'smooth operator, stuart woods', 'the first commandment, brad thor', 'vicious circle, c.j. box', 'the abduction, john grisham', 'wait for signs, craig johnson', 'the slow burn of silence, loreth anne white', 'rage, richard bachman', 'in their footsteps, tess gerritsen', 'the whistler, john grisham', 'blink, ted dekker', 'victim without a face, stefan ahnhem', 'twisted, jeffery deaver', 'moral defense, marcia clark', 'partners, john grisham', 'the nowhere man, gregg hurwitz', 'burn, ted dekker', 'exit strategy, steve hamilton', 'stone cold, c.j. box', 'mine, robert mccammon', 'the confession, john grisham', 'jack and kill, diane capri', 'the lullaby girl, loreth anne white', 'spook street, mick herron', 'dying breath, wendy corsi staub', 'presumed guilty, james carol', 'chilled, kendra elliot', 'buzz, anders de la motte', 'low pressure, sandra brown', 'extraction, douglas preston', 'the ruins, scott b. smith', 'vendetta, fern michaels', 'destination unknown, agatha christie', 'collateral damage, fern michaels', 'abandon, blake crouch', 'the missing girl, jenny quintana', 'the modigliani scandal, ken follett', 'der vollstrecker, chris carter', 'the tehran initiative, joel c. rosenberg', 'shots fired, c.j. box', 'the survivor, vince flynn', 'stonemouth, iain banks', 'hit me, lawrence block', 'rampage, john sandford', 'damascus countdown, joel c. rosenberg', 'blood money, scott pratt', 'five were missing, lois duncan', 'das spiel, stephen king', 'vendetta, lisa harris', 'seconds to live, melinda leigh', 'no fortunate son, brad taylor', 'we all fall down, robert cormier', 'cape fear, john d. macdonald', 'de eetclub, saskia noort', 'the faithful, s.m. freedman', 'path of the assassin, brad thor', 'night of the assassin, russell blake', 'dynamite road, andrew klavan', 'psycho, robert bloch', 'gotcha!, fern michaels', 'farma lalek, wojciech chmielarz', 'wrongful death, robert dugoni', 'color me grey, j.c. phelps', 'lion of babylon, davis bunn', 'full dark, no stars, stephen king', 'between black and white, robert bailey', 'the hit, david baldacci', 'no easy target, iris johansen', 'the fifth victim, beverly barton', 'law and disorder, heather graham', 'shall we tell the president?, jeffrey archer', 'the moscow vector, robert ludlum', 'force of nature, c.j. box', 'der augensammler, sebastian fitzek', 'mistaken identity, lisa scottoline', 'caravan to vaccares, alistair maclean', 'playground, lars kepler', 'conflict of interest, scott pratt', 'real tigers, mick herron', 'burned by her devotion, melinda leigh', 'uncaged, john sandford', 'blue smoke and murder, elizabeth lowell', ""the widow's house, carol goodman"", 'achtnacht, sebastian fitzek', 'code of conduct, brad thor', 'pochłaniacz, katarzyna bonda', 'gray mountain, john grisham', 'need to know, fern michaels', 'legado en los huesos, dolores redondo', 'casino royale, ian fleming', 'the twelfth imam, joel c. rosenberg', 'the collector, fiona cummins', 'the chemist, stephenie meyer', 'das joshua-profil, sebastian fitzek', 'cold wind, c.j. box', 'gone astray, michelle davies', 'the list, mick herron', 'jaws, peter benchley', 'noah, sebastian fitzek', 'when dreams cross, terri blackstock', 'the midnight line, lee child', ""robert b. parker's slow burn, ace atkins"", 'the program, gregg hurwitz', 'ofrenda a la tormenta, dolores redondo', 'el día que se perdió la cordura, javier castillo', 'der augenjäger, sebastian fitzek', 'the appeal, john grisham', ""if i'm dead, marcia clark"", 'even money, dick francis', 'die blutschule, sebastian fitzek', 'matchup, lee child', ""gerald's game, stephen king"", 'suicidas, raphael montes', 'crisis, robin cook', 'lay down my sword and shield, james lee burke', 'el desorden que dejas, carlos montero', 'later, stephen king', 'never let you go, erin healy', 'breaking point, c.j. box', 'dolores claiborne, stephen king', 'passagier 23, sebastian fitzek', 'below zero, c.j. box', 'the chase, diann mills', 'next, michael crichton', 'abduction, gillian jackson', 'bad action, james swain', 'el pantano de las mariposas, federico axat', 'the reborn, lin anderson', 'vecka 36, sofie sarenbrant', 'shotgun alley, andrew klavan', 'set free, anthony bidulka', 'dónde enterré a fabiana orquera, cristian perfumo', 'sleepwalker, wendy corsi staub', 'the mordida man, ross thomas', 'drift, marion pauw']"
4,"['swami and friends, r.k. narayan', 'the blue umbrella, ruskin bond', 'rasmus and the vagabond, astrid lindgren', ""white man's justice, black man's grief, donald goines"", 'the complete tales of peter rabbit and friends, beatrix potter', ""little pilgrim's progress, helen l. taylor"", 'in search of the castaways; or the children of captain grant, jules verne', 'the children of noisy village, astrid lindgren', 'the naughtiest girl is a monitor, enid blyton', 'the naughtiest girl in the school, enid blyton', 'please mrs. butler, allan ahlberg', 'dust on the mountain, ruskin bond', 'orangey the goldfish, eddie bee', 'whoreson, donald goines', 'the mountain of adventure, enid blyton', 'fram, ursul polar, cezar petrescu', 'up the down staircase, bel kaufman', 'die kinder aus bullerbü, astrid lindgren', 'o menino maluquinho, ziraldo', 'winnetou ii, karl may', 'kalle blomquist meisterdetektiv, astrid lindgren', 'fables, jean de la fontaine', 'ferien auf saltkrokan, astrid lindgren', 'alleen op de wereld, hector malot', 'malory, thomas malory']"
5,"['the last tale of the flower bride, roshani chokshi', 'belinda, anne rampling', 'polaris rising, jessie mihalik', 'flyy girl, omar tyree', 'good faeries/bad faeries, brian froud', 'perdition, ann aguirre', 'the ice queen, alice hoffman', ""dreamer's pool, juliet marillier"", 'fall of ruin and wrath, jennifer l. armentrout', 'the red, tiffany reisz', 'beasts of extraordinary circumstance, ruth emmie lang', 'the night ends with fire, k.x. song', 'promise me, richard paul evans', 'outlaw, ted dekker', 'house of earth and blood, sarah j. maas', 'a river enchanted, rebecca ross', 'the starless sea, erin morgenstern', ""beauty's release, a.n. roquelaure"", 'the skies of pern, anne mccaffrey', 'tower of thorns, juliet marillier', 'all my friends are superheroes, andrew kaufman', ""beauty's kingdom, a.n. roquelaure"", 'the kiss curse, erin sterling', 'mystic and rider, sharon shinn', 'the claiming of sleeping beauty, a.n. roquelaure', 'sogno di una notte di mezza estate, william shakespeare', 'the wolf and the woodsman, ava reid', 'critical role, matthew mercer', 'warprize, elizabeth vaughan', 'the mammoth book of vampire romance, trisha telep', 'the immortals, jordanna max brodsky', 'agent of change, sharon lee', 'den of wolves, juliet marillier', 'born of blood and ash, jennifer l. armentrout', ""miss kane's christmas, caroline mickelson"", ""damia's children, anne mccaffrey"", 'sir apropos of nothing, peter david', 'warm up, v.e. schwab', 'hunt the stars, jessie mihalik', 'annie bot, sierra greer', 'the inheritance trilogy, n.k. jemisin', 'todo lo que podríamos haber sido tú y yo si no fuéramos tú y yo, albert espinosa', 'warsworn, elizabeth vaughan', 'griffin & sabine, nick bantock', 'bear, marian engel', 'the hanging city, charlie n. holmberg', 'five broken blades, mai corland', 'the golden mean, nick bantock', 'the hobbit, brian sibley', 'abide with me, e. lynn harris', 'the empire of gold, s.a. chakraborty', ""emily wilde's encyclopaedia of faeries, heather fawcett"", 'hunted, bex-chan']"
