User_id,Total_Relevant_Books,Overlap_Rec_CB_Only,Overlap_Rec_CF_Only,Overlap_Rec_CB_Filtered_by_CF,Overlap_Rec_By_Multiplying_Scores
1072582,72,3,2,2,4
1090335,74,1,0,1,2
1093212,187,6,3,6,6
1107219,77,7,0,6,5
1128612,81,3,0,1,1
1131400,161,2,0,6,2
1147841,198,1,0,1,0
1159765,25,0,0,0,1
1185451,140,2,1,4,3
1199295,149,5,4,7,4
1202013,10,0,0,0,0
1209800,149,4,0,4,1
1220877,85,0,2,0,3
1223383,172,0,1,0,0
1223795,66,4,5,7,7
1226397,27,1,2,1,2
1234561,6,0,0,0,0
1235793,239,8,4,8,8
1241339,67,3,1,3,2
1245002,155,4,4,7,6
1245094,242,3,4,5,3
1250107,122,0,0,1,1
1260880,4,0,0,0,0
1262683,115,4,0,3,0
1291915,61,2,0,1,1
1296719,71,1,1,4,2
1302775,157,7,7,4,5
1325473,86,1,4,3,1
1330063,101,4,0,2,1
1331641,30,1,0,0,1
1336770,69,1,1,1,0
1343864,115,1,1,1,2
1352208,66,4,4,3,6
1372915,81,3,2,2,3
1378745,131,0,3,1,2
1380029,174,3,0,3,0
1394424,17,5,1,2,3
1406509,43,1,0,0,0
1412404,39,3,0,2,1
1418580,155,1,3,2,3
1426205,36,1,0,0,0
1436215,86,5,0,5,3
1443670,85,3,2,3,2
1453376,122,14,2,15,8
1493796,7,0,0,0,0
1494253,155,5,1,0,1
1520077,119,5,3,4,2
1533889,88,6,1,9,5
1552680,17,0,1,0,1
1570073,14,1,0,2,2
1570669,97,0,1,2,2
1583745,19,0,0,0,0
1584031,81,6,2,8,1
1617945,136,5,0,7,2
1653329,19,0,0,0,0
1656405,76,0,2,5,5
1663300,40,2,0,3,1
1710139,131,2,1,1,1
1720620,89,4,1,1,0
1745255,96,3,1,4,4
1772954,156,0,2,2,3
1774372,84,9,0,4,2
1787686,121,5,5,3,4
1794132,150,2,2,1,1
1794273,120,8,0,4,2
1810079,189,6,3,4,4
1817562,142,13,3,12,13
1818854,159,2,6,5,6
1842059,178,9,3,8,8
1844266,110,0,1,1,0
1856047,50,3,0,1,0
1861778,249,3,8,4,8
1863589,187,10,2,9,9
1880531,171,12,4,11,6
1882027,81,10,0,5,4
1891730,66,0,0,16,9
1898820,132,4,7,3,6
1908059,69,3,2,5,2
1913145,137,5,3,3,5
1924043,61,6,2,6,4
1924495,76,0,0,0,0
1929922,41,2,0,7,8
1950510,161,0,5,1,3
1962503,73,2,0,2,3
1964421,208,1,0,1,1
1969584,33,1,0,0,0
1974093,169,1,1,1,3
1983856,18,3,0,0,1
1991707,91,5,0,4,2
2014482,28,1,0,0,0
2014500,19,0,0,0,0
2018505,134,10,5,8,7
2034390,57,0,1,0,0
2054116,24,4,1,2,2
2082345,169,5,2,3,1
2095173,148,11,1,4,5
2095931,101,6,0,7,7
2097476,69,0,3,1,2
2099479,23,3,0,3,1
2099671,164,4,1,1,2
2109885,147,1,1,0,3
2128827,69,0,0,0,0
2143854,19,4,0,0,1
2143983,169,3,1,2,3
2146364,17,1,0,2,1
2148960,184,2,1,3,2
2151106,76,3,1,5,7
2155177,157,3,3,4,5
2165551,66,1,1,2,3
2169751,90,1,2,3,3
2169934,22,1,0,1,0
2178074,220,4,8,4,8
2182793,64,4,2,5,3
2190636,88,2,0,1,2
2209138,18,1,1,4,4
2231715,111,2,0,2,3
2251204,135,7,3,5,5
2293690,170,11,2,6,8
2294090,138,5,0,2,0
2308548,82,3,1,2,3
2313194,102,7,1,2,1
2314568,62,2,0,2,0
2326664,104,8,5,6,5
2327078,107,3,5,2,3
2344676,7,1,0,1,1
2345554,78,8,0,6,4
2351360,137,4,3,4,5
2352900,151,7,4,12,10
2355520,133,13,0,8,7
2364302,59,1,1,0,2
2369376,74,5,0,4,5
2386804,56,2,0,4,4
2406353,184,2,0,2,2
2414546,139,2,3,1,3
2424668,158,6,1,1,1
2437247,116,2,3,2,0
2458751,162,3,3,5,4
2467655,96,3,1,1,0
2489609,29,0,0,0,0
2514526,205,5,4,6,3
2519765,98,5,0,4,4
2530071,83,4,0,3,2
2538041,124,5,1,2,1
2541133,111,4,1,1,1
2544368,53,5,0,3,1
2570153,15,3,0,3,3
2606150,64,3,1,3,3
2609870,162,3,0,2,1
2614673,131,8,2,8,5
2617038,88,1,1,2,3
2626261,191,19,1,11,5
2641583,12,0,1,0,1
2655372,217,9,2,4,5
2657711,33,5,0,6,2
2676031,6,0,0,0,0
2686254,3,0,0,0,0
2688255,94,2,5,2,5
2692073,14,0,0,1,1
2714432,27,0,0,0,0
2715018,134,3,1,1,1
2719644,109,3,3,2,4
2745288,37,0,1,1,0
2793945,151,8,1,4,5
2795921,159,2,4,4,3
2833624,72,0,1,2,1
2841223,51,4,1,3,3
2861703,65,0,0,2,1
2867944,92,4,1,2,3
2902491,36,2,0,1,0
2907291,242,14,8,13,11
2942168,131,7,4,12,7
2949869,51,7,0,5,4
2950662,149,2,1,8,4
2954717,99,9,1,11,11
2969647,157,4,2,2,3
2978148,167,3,1,4,3
2981158,4,4,0,0,1
2989013,9,0,0,0,0
2990442,10,0,0,0,0
2993837,114,4,0,3,3
3007761,13,0,1,0,0
3031302,102,0,3,0,3
3039709,168,0,2,3,3
3053000,30,1,0,3,2
3079764,34,0,1,0,0
3106785,176,0,1,0,0
3107113,140,5,6,5,6
3110814,154,13,3,10,5
3122452,139,7,4,5,6
3166645,42,0,0,1,0
3172249,16,1,0,0,0
3188553,198,7,2,6,6
3192797,168,1,7,5,5
3192922,52,0,2,1,1
3222333,37,0,3,0,1
3229028,28,1,1,0,0
3237560,162,3,2,2,4
3252035,25,0,0,0,0
3286370,184,4,4,6,4
3303646,76,1,0,0,1
3304052,168,10,2,11,5
3318055,84,4,1,2,2
3333943,187,4,1,6,6
3336334,6,2,0,0,0
3336420,12,1,0,0,1
3350026,171,0,7,3,7
3350076,218,7,4,9,10
3350416,44,2,0,1,0
3354851,98,1,4,2,4
3356446,80,0,1,2,1
3363188,135,0,1,6,8
3396025,175,10,6,2,7
3398611,69,4,1,9,4
3414637,51,3,2,3,2
3416893,165,7,2,10,7
3431327,108,3,1,3,4
3438047,135,15,1,5,5
3440334,183,4,1,5,4
3452993,123,6,4,8,9
3453249,132,9,1,3,3
3454421,8,1,0,1,2
3454474,49,0,2,1,1
3555103,191,1,4,0,2
3577919,62,1,2,0,2
3593554,121,3,5,4,4
3615215,92,5,1,7,3
3648871,74,1,0,2,2
3658457,63,0,1,0,0
3660666,76,3,1,3,2
3686683,42,4,1,1,1
3695758,174,7,2,4,3
3772692,70,1,1,4,3
3773399,39,0,0,1,1
3793080,123,3,1,4,6
3796959,70,6,3,8,5
3809685,50,1,1,3,2
3816725,192,5,4,1,2
3825460,110,4,0,3,1
3839010,127,9,2,5,4
3846743,92,1,1,1,2
3849230,55,0,0,1,1
3860567,40,3,1,2,1
3862046,133,6,4,8,8
3887364,139,9,4,8,7
3901425,171,2,0,3,3
3920693,42,3,0,1,2
3925847,87,1,0,1,0
3935005,15,0,0,0,0
3942056,43,3,0,2,2
3988681,28,4,0,1,5
4003368,61,2,0,2,1
4015835,125,4,2,4,2
4021101,22,1,0,2,2
4025401,130,2,0,2,0
4032343,65,2,1,1,2
4034296,100,14,1,9,11
4047606,182,6,5,9,6
4050136,73,0,1,0,0
4074048,44,5,0,3,1
4075598,136,2,3,2,3
4079242,215,10,8,6,11
4083089,82,1,2,2,0
4125412,185,14,5,9,11
4130707,68,1,2,3,2
4130722,23,2,1,2,2
4130740,102,2,2,0,2
4130748,29,2,1,0,0
4130791,11,0,1,0,0
4136181,157,2,0,12,5
4138164,170,7,5,7,7
4138664,13,5,0,0,0
4170262,91,0,2,2,1
4177031,199,12,2,3,2
4183205,177,4,3,3,3
4184581,144,2,4,1,5
4184789,73,4,1,3,3
4187864,14,2,0,1,0
4189746,15,0,0,0,0
4216480,15,1,0,1,1
4234269,31,1,0,2,1
4234281,13,0,1,0,2
4234282,12,1,0,1,1
4234284,33,5,0,2,2
4234288,63,4,1,5,6
4234324,137,2,2,0,2
4234329,7,0,0,0,0
4234612,213,1,1,2,2
4252261,85,0,2,0,0
4306637,39,0,2,0,0
4326618,35,0,0,0,0
4385855,69,8,1,10,3
4386752,74,2,3,6,7
4386853,9,0,1,0,1
4386871,4,0,1,0,0
4386914,12,3,1,0,1
4386915,12,1,1,1,1
4386918,5,0,0,0,1
4394019,81,4,1,2,0
4412069,47,2,1,3,2
4432067,66,2,3,2,3
4447762,99,9,1,5,4
4457513,56,0,0,0,0
4460829,133,5,1,6,6
4461267,95,4,0,6,2
4511905,179,6,0,3,2
4514828,113,4,2,4,5
4528663,26,2,0,3,0
4568473,169,3,7,3,6
4581159,222,6,1,2,2
4590441,165,5,1,5,3
4618781,169,5,0,4,0
4627974,158,2,1,5,4
4645281,58,3,3,2,1
4646031,109,7,3,4,4
4685500,105,16,0,8,9
4700308,107,9,0,8,6
4714255,117,6,4,8,7
4729639,132,7,2,6,7
4739424,93,0,1,1,1
4744837,128,2,0,2,2
4769119,113,14,3,14,11
4775873,56,2,3,2,0
4776091,135,6,2,4,1
4793260,6,0,0,0,0
4793284,52,5,1,4,4
4795732,113,4,4,5,10
4817321,22,2,1,3,2
4818321,27,0,0,0,0
4837653,4,2,0,0,1
4854547,138,10,2,9,9
4860547,85,4,1,1,1
4889812,20,1,1,2,2
4912718,145,4,1,5,3
4982920,156,3,2,6,3
5040170,180,1,1,2,3
5052439,130,1,5,9,11
5105466,136,3,5,4,6
5136912,107,7,3,5,4
5178120,144,16,6,18,17
5182634,18,1,0,1,0
5194069,249,8,5,9,11
5241472,50,0,0,0,0
5243435,150,2,3,1,3
5252832,63,1,0,5,2
5317213,231,2,5,4,6
5360854,110,5,0,2,1
5407724,85,2,1,2,1
5446595,56,2,0,4,2
5454934,76,1,0,1,2
5631566,55,1,1,1,2
5651714,94,5,0,2,2
5664206,83,7,1,6,9
5685564,217,15,2,18,15
5696440,175,15,6,10,10
5743755,198,12,4,8,8
5749823,51,11,0,6,7
5749836,216,4,3,7,6
5749837,17,3,1,1,1
5749879,39,1,0,0,0
5778052,76,2,0,5,3
5848832,203,12,5,7,10
5869241,142,4,2,6,5
5909003,95,7,0,5,2
5922426,83,5,2,8,9
5935714,124,4,5,5,9
5937919,62,2,1,2,5
5978888,165,2,5,2,4
6040309,10,2,0,0,0
6040325,7,0,0,1,0
6040368,7,0,1,0,0
6040392,58,9,3,5,3
6040397,4,0,0,0,0
6185849,23,3,1,0,2
6236193,78,0,2,1,1
6245313,11,1,0,1,1
6315232,156,7,1,9,4
6336365,183,23,5,16,16
6340185,102,7,1,2,3
6572083,49,1,3,0,0
6572101,18,3,0,5,3
6572119,278,5,2,6,1
6572140,4,0,0,0,0
6572142,6,3,0,0,2
6572171,7,1,0,0,0
6753356,89,1,1,3,4
6879837,51,3,1,4,2
6952658,83,2,1,4,1
6990030,23,1,0,3,2
7257052,137,9,6,7,9
7264747,89,6,2,2,3
7332729,152,5,5,2,4
7375691,45,3,0,1,2
7375699,13,0,0,0,0
7375712,48,4,4,7,4
7375715,11,2,0,4,2
7375726,13,0,0,0,1
7375728,12,0,0,0,0
7375746,14,4,0,0,0
7375758,9,2,0,1,0
7375776,47,2,0,2,3
7397330,128,0,2,0,3
7443011,226,6,8,7,7
7474475,140,7,3,13,13
7477328,91,3,2,0,2
7494963,194,9,2,7,8
7510364,79,3,1,4,1
7550643,55,2,0,1,0
7608899,179,4,1,9,9
7635571,83,2,1,5,4
7649577,80,6,2,6,4
7757604,113,6,3,5,4
7770311,6,1,0,0,0
7770312,2,1,0,1,1
7770336,4,0,0,1,1
7770359,13,0,0,0,0
7770380,14,3,1,0,2
7770386,12,3,0,0,2
7770391,15,1,1,1,1
7770403,36,3,0,4,2
7788355,162,5,0,9,6
7794948,234,6,11,5,13
7820922,113,5,4,3,4
7826443,118,0,1,4,0
7892442,47,1,3,1,0
8111350,61,1,0,2,1
8199251,88,1,1,3,3
8244250,43,5,0,2,0
8259858,201,12,5,16,10
8260388,77,0,3,2,1
8279378,81,6,1,4,2
8505797,92,0,2,2,2
8525332,173,1,6,2,4
8579437,94,1,2,0,1
8723181,2,0,0,0,0
8905672,85,10,0,3,2
8961745,104,2,0,2,0
9047901,28,0,0,3,3
9196906,143,4,2,4,3
9290857,89,6,4,5,6
9377665,21,1,1,0,2
9446828,126,5,3,3,4
9541994,102,2,2,4,4
9938986,46,0,1,1,1
9939025,8,1,0,3,2
9939030,7,0,0,0,0
9939056,92,3,1,0,1
10203857,62,4,0,2,1
10203859,10,1,0,1,0
10203885,28,4,0,1,0
10203911,3,0,0,0,0
10203930,48,1,0,0,1
10221985,61,4,3,5,3
10232391,29,2,1,0,2
10254102,31,0,0,0,1
10289642,36,1,1,0,1
10305846,134,5,1,4,2
10312212,90,10,3,18,16
10336538,157,4,2,2,6
10412131,65,1,0,7,3
10427914,47,5,0,3,3
10435023,133,13,1,17,16
10534275,56,8,1,0,2
10549695,146,11,2,8,4
10582065,71,2,0,1,0
10611417,11,0,0,0,0
10611448,5,0,0,0,0
10672617,77,1,3,0,2
10697179,257,6,6,2,8
10795588,172,1,2,2,1
10827481,20,1,1,1,0
10829942,147,5,5,3,9
10856439,116,1,7,1,3
10869554,153,5,1,4,1
10871763,164,2,2,5,5
10915830,104,4,2,0,1
10942030,123,2,4,6,9
10975719,78,10,3,10,9
11062132,84,3,2,1,1
11080007,12,0,1,0,0
11080020,19,7,0,5,6
11080056,6,0,0,0,0
11080059,6,2,0,1,1
11080062,5,2,0,1,1
11080070,14,1,0,0,0
11080073,12,5,0,1,1
11080103,8,1,0,3,1
11112539,20,2,0,0,0
11207998,155,6,5,6,9
11215896,49,4,0,2,3
11267295,74,6,0,3,3
11272839,96,2,4,1,3
11284813,63,8,1,5,1
11351370,157,5,2,0,1
11436874,60,1,0,2,2
11481674,88,5,1,3,3
11487183,15,0,0,1,0
11493665,28,3,0,5,5
11521690,12,2,0,2,2
11573189,97,3,0,1,1
11591490,72,2,2,1,3
11606924,18,2,0,1,1
11623993,242,8,3,4,3
11626803,93,0,4,1,2
11654130,172,4,1,2,5
11695683,142,2,4,5,4
11704917,37,4,0,1,0
11790703,6,1,1,0,1
11790714,14,2,0,0,0
11790735,45,8,0,7,4
11833070,168,8,2,11,8
11979363,84,0,1,1,1
12025885,103,6,6,12,12
12029582,80,6,1,7,7
12079561,21,0,1,1,1
12266218,44,2,1,1,3
12324243,10,0,0,1,1
12402009,170,5,5,1,5
12565908,168,7,2,10,5
12653120,76,1,2,4,3
12772859,101,0,0,1,1
12785148,20,6,0,7,6
12795765,59,4,1,3,3
12885473,53,3,2,1,2
12931254,22,2,1,3,1
13013798,56,0,3,2,5
13030645,129,8,2,4,6
13036247,158,5,8,2,4
13119592,134,5,2,7,6
13125862,174,6,2,6,5
13304810,113,1,2,4,5
13332604,25,2,0,1,0
13366014,123,3,6,4,5
13391316,180,3,3,2,2
13412191,72,1,2,2,3
13536660,13,1,0,0,1
13536695,6,3,0,2,3
13536710,42,0,0,0,0
13536711,5,0,0,1,1
13552186,102,4,0,2,1
13580569,19,9,0,2,3
13600798,57,0,0,1,0
13600807,51,0,1,1,2
13660834,21,0,0,0,0
13663014,122,2,5,4,4
13777842,88,4,0,2,2
13883899,12,1,0,0,0
13883900,3,0,0,0,0
13883927,4,0,0,0,0
13980437,120,2,0,3,2
14045562,43,0,0,0,0
14045793,256,7,5,4,7
14147234,75,5,1,3,4
14207960,200,4,1,5,5
14391138,66,3,1,2,1
14716035,53,3,0,2,1
14900603,39,1,1,3,2
14903006,69,7,0,4,5
14932723,3,0,0,0,0
14932752,7,0,0,0,0
14932757,5,1,0,1,0
14932780,5,1,0,1,1
14932790,6,0,0,0,0
14932797,7,4,0,2,3
14963844,2,0,0,0,0
14963873,55,1,0,0,0
14963876,16,0,0,0,0
14963900,83,3,0,2,3
14974328,141,9,3,3,1
15354835,20,2,0,0,0
15367905,162,11,9,5,8
15494376,108,1,7,0,3
15583553,101,1,1,2,2
15590302,134,1,4,0,1
15662887,170,15,2,10,13
15786917,4,0,0,0,0
15786936,9,4,0,2,2
15786981,12,8,0,3,3
15786987,27,4,0,2,2
15786998,9,1,0,0,0
15787008,25,3,0,0,0
15978372,19,6,0,2,2
16013941,11,0,1,0,0
16061946,132,22,1,4,3
16080726,136,13,3,16,13
16095918,42,3,1,3,0
16152472,6,0,0,1,0
16181797,194,1,5,3,3
16268114,39,3,1,2,2
16276747,163,5,7,7,7
16343502,127,9,6,9,8
16394045,82,6,2,3,5
16408954,54,0,0,1,0
16412589,114,4,6,3,5
16574695,74,5,2,2,2
16731747,18,1,0,0,0
16826941,152,4,0,4,3
16861918,91,1,2,1,3
16958299,56,0,0,1,0
16997346,69,7,2,4,4
17021374,67,1,1,0,2
17065991,110,2,5,1,2
17199855,84,2,0,3,2
17210032,93,1,4,1,1
17301628,65,6,4,4,4
17338843,154,9,3,7,8
17352773,5,0,0,0,0
17352785,16,4,0,0,2
17557841,258,10,9,14,14
17595751,109,5,4,5,6
17625624,114,2,5,7,6
17643421,222,1,3,1,3
17730703,143,7,3,3,6
17751361,38,6,1,4,5
17751371,30,1,2,0,0
17751378,5,2,0,0,2
17751409,42,2,1,1,2
17751443,9,0,0,0,0
17751449,3,1,0,0,1
17913257,75,2,1,4,5
17927494,157,5,3,5,4
17956579,16,1,1,0,1
18032493,78,6,1,5,1
18084923,222,6,6,5,8
18260305,3,0,0,0,0
18260314,21,6,0,1,1
18260315,18,2,0,2,2
18326198,3,0,0,0,0
18326242,16,2,0,2,2
18350447,223,1,1,3,5
18383542,9,1,0,0,0
18478389,86,0,3,0,4
18485480,3,0,0,0,0
18485481,4,0,0,0,0
18485519,7,2,0,3,2
18485577,87,11,0,4,5
18571801,114,0,2,0,3
18631380,168,1,0,5,1
18643650,93,3,0,5,5
18657810,102,1,0,4,1
18708315,130,7,1,5,8
18772957,118,0,0,1,2
18989854,103,10,3,14,12
19030263,81,3,2,2,4
19236880,78,2,4,0,4
19283284,69,3,0,7,7
19289853,78,2,1,2,1
19427150,71,3,1,2,3
19534121,60,3,0,1,1
19534127,8,0,1,2,2
19618630,29,0,1,0,2
19645927,301,11,7,11,14
19727695,108,3,0,3,1
19747099,85,3,0,3,3
19794929,4,1,0,0,0
19794984,10,0,0,0,0
19794994,14,0,0,0,0
19813023,75,0,0,1,1
19894254,167,5,6,7,7
19976644,7,0,0,0,0
19976668,59,3,2,5,3
20447990,123,0,0,1,1
20489915,7,3,0,0,0
20580020,31,0,0,0,1
20663288,66,4,2,4,4
20742472,70,6,0,6,5
20911772,60,0,1,0,0
20941434,119,1,3,5,7
21131200,83,8,1,6,3
21372532,49,1,0,3,3
21379153,186,2,6,1,7
21678178,32,1,0,5,5
21685026,93,3,1,1,0
21860489,22,1,0,0,0
21860513,11,0,0,0,0
21860548,4,0,0,0,0
21937982,166,7,2,3,4
21992464,193,6,5,6,9
21994677,103,2,5,5,6
22094165,19,0,1,0,0
22115857,107,1,2,2,2
22147983,41,1,2,1,0
22176981,183,2,4,2,6
22198308,20,0,0,0,0
22227336,96,9,5,6,8
22269025,69,1,0,3,3
22271857,99,3,1,0,2
22277958,160,7,1,0,3
22399105,67,0,3,5,8
22635567,35,2,2,5,4
22643291,160,10,6,13,11
22820374,181,3,5,4,5
22839342,74,0,1,0,1
22884879,42,9,1,5,5
22889537,86,2,1,3,1
22901848,107,4,1,4,7
23019397,148,1,1,4,5
23097409,212,10,2,11,14
23146555,83,2,2,1,3
23160533,105,7,1,6,6
23179211,161,3,7,2,8
23310633,46,7,1,6,4
23428378,56,6,1,5,4
23636393,40,4,1,4,5
23676352,23,1,1,0,0
23676394,55,3,0,1,1
23676420,4,0,0,0,1
23679362,176,3,8,3,5
23837960,145,1,6,4,7
23857756,7,2,1,1,2
23857801,8,3,0,4,4
23857848,93,5,0,4,4
23857849,10,1,0,2,1
23863904,155,15,2,18,15
23875430,78,3,4,3,1
23964209,10,0,0,0,0
24017481,89,5,1,7,3
24401416,79,0,0,0,0
24456819,142,1,2,1,1
24500926,73,4,1,5,3
25184152,129,4,2,4,2
25474065,6,1,0,0,1
25493797,12,0,0,0,0
25647673,31,4,0,2,1
25647682,29,1,0,1,0
25647715,3,0,0,0,0
25667717,23,0,1,0,0
25718401,22,1,0,1,0
25849610,116,1,2,2,0
25882000,76,5,0,2,1
26172209,3,0,0,0,0
26262898,30,2,0,0,0
26263624,74,3,2,3,6
26529096,2,1,0,0,1
26529148,6,0,0,1,1
26560207,119,10,4,4,7
26561176,108,2,6,6,6
26573870,224,7,4,5,10
26853573,15,2,2,1,2
27123577,34,1,0,3,2
27136310,80,1,0,1,1
27438688,21,0,0,0,1
27438733,6,0,0,0,0
27438737,3,2,0,1,1
27438743,12,1,0,1,1
27438746,48,2,2,1,2
27438772,8,0,0,1,1
27438776,55,0,1,1,2
27523984,186,5,3,2,8
27592778,137,6,2,10,12
27697634,51,1,0,1,1
27737288,13,3,0,1,0
27788046,146,0,3,2,4
27844285,108,2,3,1,3
27883705,14,0,0,0,0
27938477,127,7,4,7,3
27980466,216,3,3,4,5
28011072,216,11,6,13,11
28134808,126,0,3,2,4
28198445,79,0,2,3,0
28225370,36,3,0,3,3
28315413,192,0,2,1,2
28353412,119,1,3,4,5
28466855,100,4,3,8,8
28476785,75,3,3,2,2
28536162,129,4,2,3,3
28621497,108,2,2,2,2
28630948,10,0,0,0,0
28672441,24,2,0,2,2
28700577,57,3,0,4,4
28846127,61,4,0,3,4
28846138,4,1,0,0,0
28846157,5,0,0,0,0
28846184,24,2,0,1,0
28846208,5,1,0,2,2
28918942,65,2,1,0,0
28953843,64,3,6,2,4
29017732,59,0,0,0,1
29084789,86,3,3,4,5
29183570,178,4,2,4,6
29254755,184,7,2,6,4
29609954,58,1,2,0,3
29654875,80,0,1,0,0
29818892,107,2,5,3,6
29944321,51,2,1,2,3
29975117,75,1,4,1,1
29975138,19,1,0,1,1
29975182,39,3,1,2,0
30012291,62,3,0,2,3
30135872,26,0,1,0,1
30208633,81,3,1,1,3
30248594,233,13,4,9,7
30279227,208,18,4,9,9
30404765,24,0,1,0,0
30404911,60,7,0,4,3
30624251,5,1,1,1,1
30624269,16,9,0,0,9
30771157,24,3,3,3,2
30915978,101,3,7,2,8
30978160,153,14,2,5,6
31167656,137,11,5,13,15
31369435,114,2,2,4,2
31397924,110,1,3,1,3
31506695,15,1,0,0,1
31608297,40,2,2,1,3
31766943,16,1,0,2,1
31766946,8,1,0,1,1
31766958,7,1,1,1,2
31766965,12,1,0,0,0
31766972,27,2,0,2,0
31766978,51,1,0,1,3
31767019,64,2,2,1,0
31851022,67,1,2,1,2
31937371,162,8,3,13,10
32347811,71,3,2,3,3
32384531,104,1,5,3,3
32433113,186,2,4,7,8
32516229,7,2,0,0,0
32516298,25,4,1,0,2
32788120,72,2,3,3,3
32810822,8,1,0,2,1
32810825,27,1,0,0,0
32816199,174,19,5,18,19
32926352,98,6,2,4,5
32968866,75,6,2,5,5
33144388,16,1,0,0,0
33144391,10,1,1,0,1
33144393,9,1,0,0,0
33144443,16,0,1,1,2
33144450,15,0,1,0,2
33261019,199,6,6,7,7
33354558,30,0,2,1,1
33406395,196,5,3,8,8
33409701,6,0,0,0,0
33409714,10,2,1,0,1
33409730,5,0,0,0,0
33409733,6,2,0,0,0
33409777,7,0,0,1,1
33526516,160,13,1,8,5
33585525,157,5,5,4,5
33603612,173,3,5,4,8
33668296,162,9,5,7,4
33737162,43,1,1,0,1
33738834,99,2,1,7,4
33769922,31,1,2,2,1
33812934,150,3,2,8,6
33828768,127,1,2,2,3
33943428,99,16,5,3,3
34072184,29,0,0,0,0
34087967,101,6,4,3,4
34119164,96,10,1,6,4
34211189,42,1,0,1,1
34274205,1,0,0,0,0
34300263,25,9,1,7,5
34308442,134,8,1,9,2
34461395,22,3,1,6,5
34636441,194,2,3,4,4
34667330,25,0,0,1,1
34693914,239,19,3,20,17
34704384,29,1,1,1,1
34742660,96,15,0,7,4
34786103,6,1,0,0,1
34786118,16,0,0,0,0
34786120,7,2,0,0,1
34786149,24,2,0,1,0
34786154,1,0,0,0,0
34786160,9,2,0,1,2
34786173,7,0,0,0,0
34807995,89,6,2,3,3
34807998,7,3,1,2,2
34808015,12,0,0,0,0
35088694,196,8,6,6,9
35529831,47,5,1,3,3
35645863,145,1,1,4,3
35719267,82,6,2,3,4
35789244,109,0,2,1,0
35794399,32,2,0,2,1
35915119,131,4,4,5,6
36032366,4,1,0,0,0
36032381,9,0,0,0,0
36195501,61,2,0,2,3
36434323,145,2,3,0,1
36489698,196,3,3,6,6
36553830,38,1,0,0,1
36795290,162,6,3,7,11
36867240,7,0,0,0,0
36867263,5,1,1,1,1
36867265,5,0,0,0,0
36867271,4,0,0,0,0
36867317,13,0,0,1,0
36873041,243,6,4,6,3
36946145,34,0,2,2,4
36983574,142,5,7,1,8
37194956,67,1,2,1,3
37402346,66,1,3,1,3
37850168,209,4,5,2,4
37912559,90,4,3,3,4
38077205,130,6,6,3,4
38181351,80,5,1,6,2
38939715,170,5,4,7,8
38989252,74,0,2,1,1
39045889,84,2,2,2,1
39045893,6,0,1,0,0
39045901,151,4,0,2,2
39045935,13,1,0,1,0
39045979,6,3,0,0,2
39165741,91,1,1,2,1
39231200,12,0,0,0,0
39266943,20,0,1,1,1
39272121,100,6,1,11,9
39353094,232,7,2,4,4
39474298,95,1,2,5,6
