User_id,Total_Relevant_Books,Overlap_Rec_CB_Only,Overlap_Rec_CF_Only,Overlap_Rec_CB_Filtered_by_CF,Overlap_Rec_By_Multiplying_Scores
1380029,167,2,0,4,2
1394424,14,2,0,0,0
1406509,46,1,0,1,2
1412404,41,3,0,3,1
1418580,154,4,2,2,4
1426205,35,1,0,0,0
1436215,86,3,1,3,2
1443670,90,3,0,3,2
1453376,121,8,0,12,6
1493796,7,0,0,0,0
1494253,155,6,0,2,4
1520077,121,7,3,5,7
1533889,91,6,1,8,13
1552680,18,0,0,0,1
1570073,14,0,0,0,0
1570669,99,3,1,1,3
1583745,21,1,0,0,0
1584031,76,6,0,7,1
1617945,136,0,1,1,0
1653329,19,1,1,1,1
1656405,87,0,1,5,5
1663300,41,2,0,1,2
1710139,133,5,1,2,2
1720620,93,6,0,4,4
1745255,87,2,0,0,3
1772954,156,0,1,5,4
1774372,83,6,0,3,0
1787686,123,6,1,5,3
1794132,149,1,1,1,4
1794273,121,2,1,2,1
1810079,192,7,0,5,5
1817562,139,12,2,9,8
1818854,164,2,3,2,2
1842059,171,10,1,10,8
1844266,110,2,1,0,2
1856047,51,1,0,0,0
1861778,249,3,3,6,5
1863589,185,11,3,7,7
1880531,170,12,3,8,8
1882027,81,4,0,2,3
1891730,71,18,0,8,7
1898820,129,3,0,4,4
1908059,68,2,1,3,4
1913145,140,10,0,10,11
1924043,60,1,0,3,2
1924495,76,0,1,0,2
1929922,41,2,1,1,1
1950510,167,0,1,3,0
1962503,75,2,1,3,2
1964421,198,0,1,2,3
1969584,35,1,0,0,0
1974093,178,0,2,2,2
1983856,20,2,0,0,1
1991707,89,8,0,4,2
2014482,27,0,0,0,0
2014500,18,2,0,0,0
2018505,129,19,4,12,7
2034390,56,0,0,1,0
2054116,24,1,0,0,0
2082345,168,3,0,1,1
2095173,153,10,4,13,9
2095931,100,7,2,6,3
2097476,61,2,0,0,1
2099479,21,1,1,1,3
2099671,166,2,1,1,2
2109885,153,5,1,3,8
2128827,70,0,0,1,0
2143854,19,5,1,5,4
2143983,162,2,0,3,2
2146364,17,0,0,0,0
2148960,183,0,1,4,1
2151106,75,4,0,5,6
2155177,164,1,1,2,0
2165551,68,2,1,0,1
2169751,90,2,0,1,1
2169934,22,2,0,0,0
2178074,222,1,2,5,5
2182793,64,3,2,5,4
2190636,87,3,0,1,2
2209138,18,1,0,2,1
2231715,104,1,0,1,3
2251204,137,5,3,4,7
2293690,167,6,1,4,7
2294090,137,1,1,4,2
2308548,82,5,2,2,5
2313194,103,3,1,3,0
2314568,59,3,1,0,2
2326664,103,10,2,8,7
2327078,109,1,0,2,0
2344676,6,1,0,0,0
2345554,76,9,2,7,7
2351360,130,6,2,4,3
2352900,158,13,7,12,11
2355520,133,9,0,13,12
2364302,60,1,1,0,0
2369376,74,9,1,4,3
2386804,56,1,1,1,4
2406353,183,2,0,3,5
2414546,142,0,3,2,7
2424668,163,4,0,6,1
2437247,116,6,0,6,5
2458751,165,9,0,5,3
2467655,103,0,2,0,2
2489609,28,1,0,0,0
2514526,202,3,1,2,5
2519765,91,3,1,4,3
2530071,81,5,0,2,3
2538041,118,3,0,3,1
2541133,108,10,1,5,3
2544368,52,4,0,3,1
2570153,16,2,0,1,2
2606150,65,1,0,1,1
2609870,165,9,0,5,5
2614673,130,4,1,5,5
2617038,92,3,1,2,3
2626261,191,18,2,17,8
2641583,12,0,0,0,0
2655372,213,6,0,6,3
2657711,36,5,0,6,4
2676031,6,0,0,0,0
2686254,2,0,0,0,0
2688255,93,4,1,0,1
2692073,14,1,0,0,0
2714432,27,2,0,2,0
2715018,141,5,1,0,1
2719644,113,1,1,0,1
2745288,35,0,0,0,0
2793945,146,8,3,8,2
2795921,155,3,2,7,4
2833624,77,0,1,0,2
2841223,50,3,0,1,1
2861703,66,0,1,4,1
2867944,91,2,0,1,3
2902491,36,2,0,4,3
2907291,243,12,4,12,8
2942168,127,5,1,8,7
2949869,54,9,0,8,4
2950662,155,2,1,5,5
2954717,99,10,0,14,13
2969647,155,3,0,0,2
2978148,166,3,0,3,4
2981158,4,4,0,0,2
2989013,8,0,0,0,0
2990442,10,0,0,0,0
2993837,115,5,2,3,5
3007761,13,0,0,0,0
3031302,97,0,0,1,0
3039709,168,1,1,1,3
3053000,31,1,0,2,2
3079764,35,1,0,0,0
3106785,172,4,0,0,2
3107113,137,9,3,8,8
3110814,155,9,1,12,4
3122452,138,6,0,5,3
3166645,41,1,0,0,1
3172249,18,2,0,2,2
3188553,197,3,0,3,4
3192797,169,2,0,3,2
3192922,48,2,0,2,0
3222333,40,0,0,1,0
3229028,29,0,0,0,0
3237560,159,1,1,2,7
3252035,25,0,0,0,0
3286370,177,5,0,5,2
3303646,75,2,0,2,2
3304052,165,15,3,10,6
3318055,82,8,0,3,2
3333943,187,8,0,5,1
3336334,6,0,0,0,0
3336420,12,0,0,0,0
3350026,168,1,0,1,4
3350076,212,6,2,4,7
3350416,42,1,0,1,0
3354851,95,1,2,0,1
3356446,82,1,1,1,0
3363188,138,0,3,1,5
3396025,175,11,0,10,8
3398611,72,4,0,4,0
3414637,51,3,0,4,3
3416893,163,4,1,10,6
3431327,110,4,0,2,2
3438047,135,20,0,8,1
3440334,183,5,0,3,5
3452993,119,7,2,7,6
3453249,133,7,1,1,0
3454421,8,0,0,0,0
3454474,49,1,0,1,1
3555103,186,2,2,1,3
3577919,61,3,1,2,3
3593554,118,8,0,6,3
3615215,91,6,0,6,6
3648871,71,0,1,1,1
3658457,64,2,0,0,2
3660666,75,0,1,0,2
3686683,43,5,0,2,2
3695758,175,6,2,7,4
3772692,69,3,0,3,1
3773399,39,3,0,5,5
3793080,121,2,3,3,9
3796959,70,5,0,7,5
3809685,48,1,0,1,2
3816725,193,3,5,1,4
3825460,106,3,1,1,2
3839010,129,7,0,4,2
3846743,94,1,1,1,2
3849230,55,2,0,1,2
3860567,39,2,0,1,0
3862046,130,4,0,8,6
3887364,139,14,1,12,10
3901425,168,6,1,4,5
3920693,41,1,0,2,0
3925847,87,1,2,2,3
3935005,15,0,0,1,0
3942056,43,0,0,0,1
3988681,30,10,0,2,2
4003368,61,4,2,3,2
4015835,121,1,0,1,1
4021101,22,2,0,1,1
4025401,137,0,1,2,1
4032343,68,1,0,2,2
4034296,100,18,0,7,5
4047606,185,7,2,7,6
4050136,74,1,0,0,0
4074048,40,5,1,4,1
4075598,129,3,3,3,5
4079242,214,9,1,7,5
4083089,85,4,1,1,3
4125412,183,7,1,7,6
4130707,69,4,0,4,3
4130722,23,2,0,2,1
4130740,100,3,2,1,1
4130748,29,1,0,0,0
4130791,11,0,0,1,0
4136181,156,4,0,8,6
4138164,163,6,2,5,3
4138664,14,3,0,2,1
4170262,94,2,0,3,2
4177031,202,15,4,6,7
4183205,180,1,5,5,7
4184581,143,2,1,0,0
4184789,74,2,0,3,0
4187864,15,3,0,0,0
4189746,16,0,0,0,0
4216480,15,0,0,0,0
4234269,31,3,0,2,2
4234281,13,0,1,1,1
4234282,11,1,0,1,1
4234284,35,1,1,3,2
4234288,62,2,0,2,2
4234324,137,0,1,0,1
4234329,7,0,0,0,0
4234612,221,3,1,1,2
4252261,85,0,0,0,0
4306637,39,1,0,0,0
4326618,38,2,0,3,4
4385855,71,10,0,10,3
4386752,74,2,0,3,3
4386853,8,2,0,1,1
4386871,4,1,0,0,0
4386914,12,3,0,1,1
4386915,12,0,0,0,0
4386918,5,1,0,0,0
4394019,83,4,5,5,7
4412069,45,3,1,2,1
4432067,66,2,1,1,1
4447762,96,3,1,5,3
4457513,55,2,1,2,2
4460829,133,4,0,4,3
4461267,93,4,0,3,1
4511905,177,5,0,3,3
4514828,119,4,0,5,3
4528663,28,1,0,0,0
4568473,169,2,0,1,1
4581159,222,5,3,2,8
4590441,158,9,1,5,7
4618781,175,2,1,3,7
4627974,160,2,1,0,3
4645281,63,2,0,2,0
4646031,109,7,0,7,3
4685500,106,15,2,11,14
4700308,108,10,2,15,13
4714255,118,5,0,3,2
4729639,135,8,2,8,4
4739424,93,1,0,2,0
4744837,129,2,0,0,0
4769119,110,11,0,6,4
4775873,57,3,1,1,1
4776091,133,4,0,6,3
4793260,6,0,0,0,0
4793284,53,6,1,4,2
4795732,118,6,0,4,4
4817321,22,3,1,2,2
4818321,28,0,0,1,1
4837653,4,1,0,0,1
4854547,140,6,0,7,5
4860547,87,3,0,1,0
4889812,23,0,0,0,0
4912718,138,6,3,4,4
4982920,152,2,2,4,5
5040170,180,5,3,4,2
5052439,133,1,2,4,4
5105466,137,2,3,4,5
5136912,108,5,0,6,8
5178120,145,17,3,12,12
5182634,18,0,0,0,0
5194069,255,12,3,8,4
5241472,50,1,0,2,0
5243435,155,5,1,2,4
5252832,61,6,2,3,3
5317213,235,3,0,3,4
5360854,110,6,1,11,5
5407724,87,2,0,0,1
5446595,56,5,0,10,5
5454934,77,4,0,2,2
5631566,55,2,1,1,1
5651714,93,2,0,4,3
5664206,80,9,1,5,5
5685564,219,12,2,14,11
5696440,179,11,3,15,10
5743755,192,11,0,4,2
5749823,50,10,0,9,9
5749836,214,5,2,4,5
5749837,17,0,0,1,1
5749879,39,1,0,4,3
5778052,76,3,1,3,4
5848832,203,13,1,7,8
5869241,141,4,2,2,4
5909003,93,3,0,4,2
5922426,83,7,1,6,5
5935714,127,7,1,7,8
5937919,59,2,0,2,1
5978888,163,0,1,1,4
6040309,10,1,0,0,0
6040325,7,0,0,0,0
6040368,7,2,0,0,0
6040392,61,8,1,3,2
6040397,4,0,0,0,1
6185849,22,6,0,1,1
6236193,79,1,0,1,0
6245313,11,0,1,1,0
6315232,152,6,2,5,4
6336365,186,23,2,10,6
6340185,101,6,0,3,2
6572083,50,2,1,1,2
6572101,18,2,0,2,2
6572119,276,1,0,1,1
6572140,4,0,0,0,0
6572142,6,2,0,2,2
6572171,7,0,0,0,0
6753356,91,2,2,2,3
6879837,51,5,2,2,2
6952658,84,1,0,3,1
6990030,22,2,0,2,2
7257052,144,9,4,9,4
7264747,92,10,0,8,7
7332729,152,5,0,3,3
7375691,42,0,1,1,3
7375699,13,0,0,0,0
7375712,48,4,1,7,4
7375715,11,3,0,0,1
7375726,13,4,0,2,2
7375728,12,0,0,0,0
7375746,15,7,0,1,1
7375758,9,2,0,3,2
7375776,47,1,0,1,1
7397330,122,0,2,2,5
7443011,228,11,4,8,9
7474475,141,8,0,8,3
7477328,91,3,3,2,7
7494963,194,11,5,6,9
7510364,78,1,0,3,5
7550643,57,4,1,1,1
7608899,177,3,1,11,10
7635571,86,1,0,1,3
7649577,83,2,2,4,6
7757604,111,6,1,7,6
7770311,6,1,0,0,0
7770312,2,1,0,0,0
7770336,4,1,0,1,1
7770359,14,0,0,0,0
7770380,14,2,0,2,2
7770386,12,5,0,3,4
7770391,15,2,0,3,1
7770403,36,3,1,1,2
7788355,167,5,2,4,5
7794948,230,4,2,7,5
7820922,113,7,4,6,5
7826443,116,1,1,1,1
7892442,50,2,0,2,2
8111350,56,1,0,0,0
8199251,88,5,1,3,4
8244250,45,3,0,0,0
8259858,201,12,1,9,5
8260388,75,0,2,1,1
8279378,84,5,1,2,3
8505797,93,1,0,1,3
8525332,178,1,0,2,1
8579437,88,2,0,1,1
8723181,2,0,0,0,0
8905672,83,5,0,3,3
8961745,103,7,0,10,5
9047901,28,0,0,1,0
9196906,144,3,4,4,6
9290857,86,7,1,4,3
9377665,24,1,0,1,1
9446828,126,6,3,4,7
9541994,100,5,1,3,2
9938986,44,1,0,1,0
9939025,8,1,0,1,1
9939030,6,1,0,0,1
9939056,92,4,0,1,2
10203857,62,4,2,2,2
10203859,11,1,1,1,0
10203885,28,4,0,2,1
10203911,3,0,0,0,0
10203930,48,2,0,1,4
10221985,65,4,0,1,1
10232391,29,3,1,3,2
10254102,30,1,0,2,2
10289642,34,0,0,0,1
10305846,132,5,2,3,5
10312212,90,10,0,12,10
10336538,159,5,1,2,1
10412131,64,1,0,1,1
10427914,45,2,0,1,2
10435023,133,10,1,24,21
10534275,54,5,0,2,2
10549695,141,8,0,2,2
10582065,72,2,1,0,0
10611417,10,1,0,1,1
10611448,5,0,0,0,0
10672617,79,0,1,2,3
10697179,255,10,2,6,7
10795588,166,1,3,4,4
10827481,21,2,1,2,3
10829942,146,4,0,4,5
10856439,114,2,0,1,2
10869554,155,8,0,2,4
10871763,164,5,1,3,5
10915830,103,2,1,1,3
10942030,120,0,1,7,10
10975719,76,10,1,7,4
11062132,79,1,0,2,1
11080007,12,3,0,0,0
11080020,19,4,0,4,4
11080056,5,1,0,0,0
11080059,6,1,0,2,1
11080062,5,1,0,0,0
11080070,15,2,0,2,0
11080073,13,2,0,0,0
11080103,8,2,0,1,1
11112539,20,0,0,0,0
11207998,154,8,2,2,3
11215896,52,4,0,0,0
11267295,74,5,3,2,3
11272839,99,3,0,1,1
11284813,62,2,0,2,5
11351370,159,4,0,5,1
11436874,62,2,0,2,1
11481674,90,13,0,9,8
11487183,12,0,0,0,0
11493665,28,4,0,5,4
11521690,14,3,0,0,0
11573189,97,5,0,2,1
11591490,76,4,2,3,2
11606924,19,2,0,2,3
11623993,242,5,1,6,6
11626803,94,2,2,2,3
11654130,177,3,2,3,1
11695683,139,3,2,3,5
11704917,38,1,1,2,3
11790703,5,0,0,0,0
11790714,14,1,0,1,1
11790735,43,5,0,1,1
11833070,164,4,0,7,6
11979363,81,0,4,1,6
12025885,103,4,0,8,7
12029582,80,6,1,2,1
12079561,22,0,1,2,2
12266218,44,0,0,0,1
12324243,10,2,0,0,0
12402009,166,3,1,4,7
12565908,156,6,1,5,1
12653120,76,0,0,0,1
12772859,94,0,0,0,2
12785148,20,5,0,2,2
12795765,55,4,0,3,3
12885473,53,7,0,5,5
12931254,25,2,0,2,1
13013798,64,0,0,1,1
13030645,129,6,0,6,2
13036247,155,3,1,4,4
13119592,136,5,2,8,7
13125862,170,6,0,7,2
13304810,112,4,1,7,5
13332604,25,1,0,1,0
13366014,129,3,3,7,4
13391316,180,1,3,1,4
13412191,83,2,1,2,2
13536660,13,2,0,0,0
13536695,6,2,0,1,2
13536710,42,3,0,1,1
13536711,5,1,0,1,2
13552186,101,4,2,2,3
13580569,20,8,0,2,4
13600798,56,2,0,2,1
13600807,47,0,1,1,2
13660834,18,1,0,1,0
13663014,121,5,2,4,2
13777842,87,2,0,3,2
13883899,12,0,0,1,1
13883900,3,0,0,0,0
13883927,4,0,0,0,0
13980437,119,3,1,2,2
14045562,42,0,0,0,0
14045793,258,3,1,6,4
14147234,75,2,2,3,3
14207960,200,5,3,2,2
14391138,65,2,0,1,0
14716035,56,6,1,5,2
14900603,38,1,0,2,2
14903006,68,9,0,4,4
14932723,3,0,0,0,0
14932752,4,0,0,0,0
14932757,4,1,0,0,0
14932780,5,1,0,0,1
14932790,6,0,0,0,0
14932797,7,2,0,0,1
14963844,2,0,0,0,0
14963873,55,3,0,0,0
14963876,15,0,0,0,0
14963900,82,1,0,1,1
14974328,145,7,0,4,4
15354835,20,2,0,1,0
15367905,164,4,2,5,7
15494376,112,3,1,2,4
15583553,101,0,3,0,4
15590302,134,3,0,3,2
15662887,171,16,1,10,6
15786917,4,0,0,0,0
15786936,9,0,0,1,1
15786981,12,9,0,3,2
15786987,27,1,0,3,2
15786998,9,2,0,3,2
15787008,25,3,0,3,1
15978372,20,6,0,4,3
16013941,10,0,0,0,0
16061946,133,14,0,2,3
16080726,129,13,1,10,10
16095918,44,2,0,6,3
16152472,6,0,0,2,1
16181797,195,2,2,2,4
16268114,38,2,0,7,3
16276747,168,0,2,3,6
16343502,127,7,0,9,8
16394045,83,4,0,2,3
16408954,51,0,0,0,0
16412589,118,7,2,5,5
16574695,73,6,1,1,1
16731747,20,2,0,2,2
16826941,156,5,0,4,3
16861918,91,4,1,3,3
16958299,53,0,0,0,0
16997346,69,7,0,5,5
17021374,64,1,0,0,0
17065991,110,5,0,5,4
17199855,83,3,0,1,1
17210032,93,3,0,1,1
17301628,68,2,0,0,2
17338843,160,11,1,8,9
17352773,6,0,0,0,0
17352785,16,0,0,2,0
17557841,253,8,2,11,7
17595751,102,8,1,7,7
17625624,114,6,1,9,7
17643421,219,1,2,3,6
17730703,138,3,1,2,2
17751361,38,5,0,3,3
17751371,30,0,0,2,1
17751378,5,3,0,0,0
17751409,43,1,1,2,1
17751443,9,2,0,1,1
17751449,2,0,0,0,0
17913257,76,3,1,7,6
17927494,152,4,2,11,4
17956579,16,0,0,0,0
18032493,81,4,0,4,8
18084923,225,13,3,6,6
18260305,3,0,0,0,0
18260314,24,3,0,3,3
18260315,18,2,1,1,3
18326198,3,0,0,0,0
18326242,16,0,0,1,3
18350447,220,4,3,4,4
18383542,9,1,0,0,0
18478389,87,0,0,0,4
18485480,3,0,0,0,0
18485481,4,0,0,0,0
18485519,7,0,0,0,0
18485577,88,11,0,5,3
18571801,107,1,0,0,3
18631380,165,4,1,6,3
18643650,93,3,2,2,2
18657810,100,0,0,1,2
18708315,131,8,1,5,4
18772957,117,2,0,2,4
18989854,101,13,0,10,8
19030263,82,3,0,4,3
19236880,79,4,0,2,3
19283284,71,3,0,5,4
19289853,76,2,1,1,2
19427150,69,5,1,3,3
19534121,57,2,0,2,4
19534127,8,3,0,2,1
19618630,28,0,0,0,1
19645927,299,9,2,9,6
19727695,108,2,1,3,1
19747099,84,3,0,1,2
19794929,4,1,0,0,0
19794984,7,2,0,1,1
19794994,15,0,0,0,0
19813023,75,0,2,1,3
19894254,160,2,1,3,4
19976644,7,1,0,1,0
19976668,59,1,0,2,1
20447990,123,0,0,0,0
20489915,7,4,0,0,0
20580020,31,0,0,1,0
20663288,65,4,0,2,2
20742472,71,7,0,7,2
20911772,60,0,1,0,0
20941434,117,2,3,2,3
21131200,83,3,1,5,5
21372532,53,3,0,2,0
21379153,185,3,1,4,5
21678178,31,4,0,4,5
21685026,96,1,0,3,1
21860489,22,2,0,1,0
21860513,11,0,0,0,0
21860548,4,0,0,0,0
21937982,165,5,2,9,10
21992464,193,8,3,6,6
21994677,99,2,0,2,1
22094165,21,0,0,0,0
22115857,109,4,0,2,0
22147983,41,1,0,1,1
22176981,168,4,2,2,1
22198308,19,0,0,0,0
22227336,97,9,2,6,7
22269025,69,3,2,3,2
22271857,101,3,0,3,5
22277958,159,3,2,3,3
22399105,69,3,1,5,6
22635567,35,3,1,2,3
22643291,161,10,0,9,9
22820374,179,4,1,5,3
22839342,72,1,1,2,3
22884879,43,6,0,2,0
22889537,91,1,2,1,4
22901848,107,8,0,5,4
23019397,151,0,0,2,2
23097409,204,12,2,12,11
23146555,82,2,1,1,1
23160533,100,9,2,6,5
23179211,160,4,6,2,5
23310633,42,2,0,0,0
23428378,59,4,0,3,3
23636393,40,3,0,1,2
23676352,21,0,0,0,0
23676394,56,3,0,2,1
23676420,4,0,0,0,0
23679362,182,3,0,3,4
23837960,146,1,1,2,1
23857756,7,0,0,1,1
23857801,8,1,0,3,3
23857848,93,8,0,10,9
23857849,10,0,0,1,1
23863904,155,14,0,12,10
23875430,73,1,0,0,1
23964209,10,0,0,0,0
24017481,90,5,0,3,3
24401416,77,0,1,0,4
24456819,143,0,0,0,2
24500926,72,4,0,2,2
25184152,129,4,3,3,5
25474065,6,0,0,0,0
25493797,12,0,0,0,0
25647673,32,4,0,3,1
25647682,31,2,0,0,3
25647715,3,0,0,0,0
25667717,25,0,0,1,1
25718401,22,0,1,0,0
25849610,115,1,0,1,2
25882000,72,5,0,3,2
26172209,4,0,0,0,0
26262898,30,1,0,2,1
26263624,79,7,1,3,3
26529096,2,1,0,1,1
26529148,5,0,0,1,1
26560207,113,3,0,4,2
26561176,108,4,0,7,6
26573870,229,10,1,7,5
26853573,15,3,0,1,0
27123577,36,1,0,0,1
27136310,79,0,1,2,3
27438688,21,2,1,1,2
27438733,5,0,0,0,0
27438737,3,3,0,0,2
27438743,12,2,0,2,2
27438746,49,2,0,0,1
27438772,9,1,0,3,1
27438776,56,2,0,4,2
27523984,194,7,1,5,4
27592778,138,7,1,8,7
27697634,50,1,0,0,0
27737288,13,1,0,1,1
27788046,149,3,3,5,4
27844285,105,0,1,3,1
27883705,14,0,0,0,0
27938477,126,3,2,3,3
27980466,224,7,0,6,4
28011072,208,14,2,12,8
28134808,128,2,3,5,3
28198445,77,0,0,2,0
28225370,36,2,0,3,3
28315413,191,3,1,4,3
28353412,120,0,0,1,3
28466855,107,7,3,6,5
28476785,74,5,0,0,1
28536162,126,5,0,1,1
28621497,107,2,1,1,3
28630948,10,0,0,0,0
28672441,25,3,1,5,4
28700577,58,4,0,4,2
28846127,61,1,0,3,5
28846138,4,1,0,0,0
28846157,5,1,0,1,1
28846184,26,3,0,1,1
28846208,5,2,1,2,2
28918942,71,2,0,3,4
28953843,65,2,1,2,2
29017732,61,0,1,0,1
29084789,85,3,0,7,8
29183570,180,3,3,3,3
29254755,184,6,1,2,2
29609954,55,0,0,1,2
29654875,81,1,0,1,2
29818892,106,5,0,3,2
29944321,53,0,0,2,1
29975117,70,0,2,0,1
29975138,21,2,0,1,2
29975182,35,5,0,2,1
30012291,61,5,0,3,3
30135872,26,0,0,2,0
30208633,82,3,0,0,3
30248594,226,11,1,14,9
30279227,208,15,0,7,5
30404765,24,1,0,0,1
30404911,68,3,2,2,3
30624251,5,0,0,1,1
30624269,16,10,0,0,10
30771157,25,5,0,3,3
30915978,103,3,0,0,3
30978160,152,12,1,6,4
31167656,129,17,0,6,2
31369435,116,2,1,1,4
31397924,111,1,0,1,3
31506695,14,1,0,1,3
31608297,39,1,2,2,2
31766943,16,0,0,0,0
31766946,8,1,0,2,1
31766958,7,1,0,0,0
31766965,12,0,0,1,1
31766972,28,1,0,2,3
31766978,51,2,0,3,2
31767019,64,1,1,0,1
31851022,67,0,0,1,0
31937371,167,7,2,7,9
32347811,72,2,2,2,5
32384531,103,5,0,6,3
32433113,184,4,2,4,4
32516229,7,1,0,0,0
32516298,27,2,0,1,4
32788120,74,3,0,6,8
32810822,8,2,0,0,0
32810825,27,0,0,1,0
32816199,174,16,2,14,9
32926352,99,8,0,1,2
32968866,73,5,0,4,2
33144388,17,1,1,1,1
33144391,11,1,0,2,2
33144393,9,0,0,3,2
33144443,15,0,0,0,0
33144450,15,0,0,1,1
33261019,200,6,2,7,12
33354558,30,1,2,0,1
33406395,200,9,0,10,8
33409701,7,1,0,0,1
33409714,9,3,0,1,1
33409730,4,0,0,1,1
33409733,6,0,0,0,0
33409777,7,2,0,1,1
33526516,156,11,0,11,9
33585525,160,4,2,2,3
33603612,175,2,1,2,5
33668296,160,3,2,2,2
33737162,42,0,0,0,0
33738834,102,7,1,5,4
33769922,30,2,0,2,1
33812934,143,4,0,7,6
33828768,126,0,0,0,2
33943428,107,5,2,7,5
34072184,29,1,1,0,1
34087967,101,5,1,2,0
34119164,91,7,0,7,3
34211189,42,2,0,1,1
34274205,1,0,0,0,0
34300263,24,5,0,6,1
34308442,133,6,0,6,4
34461395,21,1,0,1,1
34636441,200,5,1,6,5
34667330,25,0,0,1,0
34693914,242,16,2,12,10
34704384,29,4,0,1,1
34742660,94,12,0,5,1
34786103,7,0,0,0,0
34786118,15,1,0,1,1
34786120,7,2,0,2,1
34786149,24,2,0,1,0
34786154,2,1,0,0,0
34786160,9,2,0,0,0
34786173,7,0,0,0,0
34807995,88,3,1,1,2
34807998,7,0,0,0,0
34808015,11,0,0,0,0
35088694,194,6,1,6,4
35529831,47,5,1,3,2
35645863,149,2,1,1,3
35719267,83,3,0,4,5
35789244,104,0,0,2,6
35794399,32,1,0,0,0
35915119,134,5,2,6,4
36032366,4,1,0,0,0
36032381,9,0,0,0,0
36195501,62,4,0,3,3
36434323,145,0,0,1,1
36489698,194,6,2,9,5
36553830,39,2,0,2,2
36795290,162,12,2,13,5
36867240,7,0,0,0,0
36867263,5,1,0,0,0
36867265,4,0,0,0,0
36867271,4,0,0,0,0
36867317,13,0,0,0,0
36873041,252,8,1,4,4
36946145,33,0,0,0,0
36983574,142,7,2,5,6
37194956,70,1,0,2,1
37402346,70,3,1,3,3
37850168,212,7,4,5,8
37912559,81,6,1,6,4
38077205,121,2,1,5,2
38181351,83,5,2,1,2
38939715,171,5,2,7,3
38989252,74,1,1,1,2
39045889,83,1,0,3,5
39045893,6,0,0,1,1
39045901,149,6,2,5,3
39045935,13,2,0,0,0
39045979,6,4,0,0,3
39165741,89,2,1,4,1
39231200,13,0,0,1,1
39266943,18,1,1,1,2
39272121,101,9,0,15,8
39353094,234,8,3,5,3
39474298,94,2,1,2,5
