Unnamed: 0,Title,Author,Cleaned Goodreads URL
50221,the chosen,john g. hartness,9000156-the-chosen
72188,the chosen,kristin clark,20709626-the-chosen
6392,the chosen,j.r. ward,31282932-the-chosen
244798,the chosen one,nhys glover,36048506-the-chosen-one
27811,the chosen one,carol lynch williams,6985859-the-chosen-one
116696,the christ of the covenants,o. palmer robertson,16193396-the-christ-of-the-covenants
191803,the christ-haunted landscape,susan ketchin,3536669-the-christ-haunted-landscape
116704,the christian life,sinclair b. ferguson,213376.The_Christian_Life
160432,the christian tradition 1,jaroslav pelikan,427967.The_Christian_Tradition_3
16126,the christian's handbook of manuscript evidence,peter s. ruckman,4990107-the-christian-s-handbook-of-manuscript-evidence
85326,the christie curse,victoria abbott,18009988-the-christie-curse
78845,the christmas angel,thomas kinkade,722680.The_Christmas_Angel
70409,the christmas bargain,shanna hatfield,32715305-the-christmas-quandary
357648,the christmas cookie club,ann pearlman,12889598-the-christmas-cookie-club
20264,the christmas he loved her,juliana stone,17586454-the-christmas-he-loved-her
196483,the christmas key,kim o'brien,17171262-the-christmas-key
268333,the christmas list,chrissie manby,18559958-the-christmas-list
244112,the christmas miracle of jonathan toomey,susan wojciechowski,1278771.The_Christmas_Miracle_Of_Jonathan_Toomey
17624,the christmas mystery,jostein gaarder,1850337.The_Christmas_Mystery
70425,the christmas pearl,dorothea benton frank,25422494-the-christmas-pearl
172518,the christmas promise,sean d. young,27268547-the-christmas-promise
113277,the christmas promise,sue moorcroft,32227415-the-christmas-promise
70378,the christmas ranch,raeanne thayne,22674959-the-christmas-ranch
143951,the christmas rose,sepp bauer,5216072-the-christmas-rose
375809,the christmas secret,jeannie watt,27431684-the-christmas-secret
79023,the christmas singing,cindy woodsmall,13135771-the-christmas-singing
388461,the christmas spirit,joel osteen,7841506-the-christmas-spirit
389856,the christmas stocking and other stories,katie fforde,35438570-the-christmas-stocking-and-other-stories
16242,the christmas sweater,glenn beck,6411085-the-christmas-sweater
36839,the christmas train,david baldacci,19076699-the-christmas-train
375719,the christmas tree keeper,tamara passey,23885724-the-christmas-tree-keeper
49444,the christmas wedding,james patterson,33634258-the-christmas-mystery
111080,the christmas wedding guest,susan mallery,23371216-the-christmas-wedding-ring
120104,the christmas witch,amanda m. lee,26215133-the-christmas-witch
214511,the christmasaurus,tom fletcher,31227890-the-christmasaurus
320137,the christopher parkening guitar method - volume 1,christopher parkening,1013639.The_Christopher_Parkening_Guitar_Method_Volume_1
379084,the chronicle of heloise & grimple,sean gibson,32307619-the-chronicle-of-heloise-grimple
269721,the chronicles of amber,roger zelazny,10360973-the-chronicles-of-amber
54956,the chronicles of harris burdick,chris van allsburg,17397636-the-chronicles-of-harris-burdick
393019,the chronicles of kerrigan,w.j. may,33022782-the-chronicles-of-kerrigan-box-set-books-1---6
120079,the chronicles of marr-nia,karen cantwell,9616548-the-chronicles-of-marr-nia
185941,the chronicles of master li and number ten ox,barry hughart,3099243-the-chronicles-of-master-li-and-number-ten-ox
185528,the chronicles of narnia,michael flexer,101672.The_Chronicles_of_Narnia
95601,the chronicles of narnia,david arnold,11782269-the-chronicles-of-narnia
104564,the chronicles of narnia,ernie malik,1143957.The_Chronicles_of_Narnia
64931,"the chronicles of narnia - the lion, the witch, and the wardrobe official illustrated movie companion",perry moore,65633.The_Chronicles_of_Narnia_The_Lion_the_Witch_and_the_Wardrobe_Official_Illustrated_Movie_Companion
289795,the chronicles of pern,anne mccaffrey,471560.The_Chronicles_of_Pern
137466,the chronicles of riddick,alan dean foster,7182372-the-chronicles-of-riddick
381070,"the chronicles of thomas covenant, the unbeliever",stephen r. donaldson,7491254-the-chronicles-of-thomas-covenant-the-unbeliever
5241,the chronology of water,lidia yuknavitch,10700777-the-chronology-of-water
15389,the chrysalids,john wyndham,7416021-the-chrysalids
299235,the chuckwagon trail,william w. johnstone,34006849-the-chuckwagon-trail
160462,the church building as a sacred place,duncan g. stroik,17234163-the-church-building-as-a-sacred-place
40855,the churchill factor,boris johnson,23562981-the-churchill-factor
122653,the churn,james s.a. corey,22140537-the-churn
4361,the cider house rules,john irving,827715.The_Cider_House_Rules
171297,the cigarette century,allan m. brandt,407699.The_Cigarette_Century
27177,the cinderella murder,mary higgins clark,23067832-the-cinderella-murder
122840,the cinderella pact,sarah strohmeyer,1199356.The_Cinderella_Pact
26481,the cinderella rules,donna kauffman,106928.The_Cinderella_Rules
141816,the circle,treasure blue,21467175-the-circle
221439,the circle,ronyea thompson,33394171-the-circle
273723,the circle,bentley little,14288395-the-circle
3412,the circle,dave eggers,18310267-the-circle
141818,the circle,keisha ervin,22394617-the-circle
141819,the circle,ashley antoinette,19202062-the-circle
141817,the circle,danielle santiago,20559158-the-circle
240580,the circle,mats strandberg,18193378-the-circle
130521,the circle of ceridwen,octavia randolph,16170195-the-circle-of-ceridwen
288228,the circle opens set 1-4,tamora pierce,9043061-the-circle-opens-set-1-4
382375,the circle trilogy,ted dekker,6585574-the-circle-trilogy
268976,the circle war,mack maloney,7505741-the-circle-war
381779,the circular ruins,jorge luis borges,28110198-the-circular-ruins
32213,the circus ship,chris van dusen,12900592-the-circus-ship
61534,the citadel,a.j. cronin,28512260-the-citadel
100895,the city,dean koontz,27428877-the-city
73382,the city,stella gemmell,17251362-the-city
75486,the city and the pillar,gore vidal,1189914.The_City_and_the_Pillar
31864,the city and the stars,arthur c. clarke,22388041-the-city-and-the-stars
188403,the city baker's guide to country living,louise miller,28186348-the-city-baker-s-guide-to-country-living
170475,the city kid & the suburb kid,deb pilutti,3263780-the-city-kid-the-suburb-kid
32738,the city of brass,s.a. chakraborty,36406448-the-city-of-brass
17310,the city of earthly desire,francis berger,18188172-the-city-of-earthly-desire
7589,the city of ember,jeanne duprau,6277485-the-city-of-ember
107647,the city of falling angels,john berendt,1443667.The_City_Of_Falling_Angels
189513,the city of god,augustine of hippo,1690.The_City_of_God_against_the_Pagans
130236,the city of mirrors,justin cronin,27280685-the-city-of-mirrors
15504,the city on the edge of forever,harlan ellison,6803527-the-city-on-the-edge-of-forever
225563,the city's son,tom pollock,13183921-the-city-s-son
98998,the cityscape affair trilogy,jessica hawkins,19402367-the-cityscape-series
19267,the civil war,geoffrey c. ward,77723.The_Civil_War
154257,the civil war,gaius julius caesar,11929360-the-civil-war
131292,the civil war for kids,janis herbert,396144.The_Civil_War_for_Kids
160550,the civil war trilogy,michael shaara,29921.The_Civil_War_Trilogy
154246,the civil wars,appian,167816.The_Civil_Wars
382419,the civilization of the renaissance in italy,jacob burckhardt,1041033.The_Civilization_of_the_Renaissance_in_Italy
130519,the claiming,octavia randolph,16170293-the-claiming
7998,the claiming of sleeping beauty,a.n. roquelaure,26582.The_Claiming_of_Sleeping_Beauty
288044,the clancys of queens,tara clancy,28687346-the-clancys-of-queens
119076,the clash of civilizations and the remaking of world order,samuel p. huntington,6985221-the-clash-of-civilizations-and-the-remaking-of-world-order
389168,the clasp,sloane crosley,27840876-the-clasp
101782,the class,erich segal,830784.The_Class
268609,the class ceiling,kerry fisher,17288538-the-class-ceiling
124257,the classic horror stories,h.p. lovecraft,17061250-the-classic-horror-stories
158518,the classic italian cook book,marcella hazan,1369510.The_Classic_Italian_Cook_Book
140043,the classic slave narratives-paperback,henry louis gates jr.,178461.The_Classic_Slave_Narratives
4130,the classic treasury of aesop's fables,don daily,16065162-the-classic-treasury-of-aesop-s-fables
73445,the classical world,robin lane fox,2221427.The_Classical_World
74255,the claw of the conciliator,gene wolfe,2404820.The_Claw_of_the_Conciliator
326193,the cleaner,mark dawson,19425704-the-cleaner
173313,the cleaner of chartres,salley vickers,16691930-the-cleaner-of-chartres
137740,the cleanest race,b.r. myers,11181215-the-cleanest-race
387385,the clearing,heather davis,10472732-the-clearing
94270,the cleft,doris lessing,2260822.The_Cleft
295676,the clergyman's daughter,george orwell,12025862-the-clergyman-s-daughter
27654,the cleric quintet collector's edition,r.a. salvatore,66675.The_Cleric_Quintet_Collector_s_Edition
326220,the cleric's vault,ernest dempsey,18165440-the-cleric-s-vault
38460,the client,janet mcalpin,142773.The_Client
31369,the climb,anatoli boukreev,730374.The_Climb
184041,the clinic,jonathan kellerman,454512.The_Clinic
255751,the clintons' war on women,roger stone,26154169-the-clintons-war-on-women
264811,the clock winder,anne tyler,10592773-the-clock-winder
144492,the clocks,agatha christie,10182064-the-clocks
328686,the clockwork teddy,john j. lamb,3304040-the-clockwork-teddy
194810,the clockwork three,matthew j. kirby,17219112-the-clockwork-three
141333,the clockwork universe,edward dolnick,12445316-the-clockwork-universe
384625,the clockwork wolf,lynn viehl,18483922-the-clockwork-wolf
71889,the closed circle,jonathan coe,895833.The_Closed_Circle
245538,the closer,mariano rivera,18453283-the-closer
69000,the closers,michael connelly,7013148-the-closers
24130,the closing of the western mind,charles freeman,138929.The_Closing_of_the_Western_Mind
315608,the clothes on their backs,linda grant,6049174-the-clothes-on-their-backs
313756,the cloud atlas,liam callanan,1025811.The_Cloud_Atlas
237077,the cloud castle,thea stilton,24998989-the-cloud-castle
214031,the cloud of unknowing and the book of privy counseling,anonymous,1654615.The_Cloud_of_Unknowing
104753,the cloud searchers,kazu kibuishi,9393004-the-cloud-searchers
15432,the cloud walker,edmund cooper,1931076.The_Cloud_Walker
66102,the clover chapel,devney perry,35039995-the-clover-chapel
376366,the club,lauren rowe,23979543-the-club
254633,the cluetrain manifesto,rick levine,81195.The_Cluetrain_Manifesto
385951,the coach house,florence osmund,13639604-the-coach-house
130141,the coal tattoo,silas house,26653.The_Coal_Tattoo
78945,the coalwood way,homer hickam,26134.The_Coalwood_Way
150873,the cobra,frederick forsyth,8597793-the-cobra
26324,the cobra event,richard preston,831609.The_Cobra_Event
139386,the cobra king of kathmandu,p.b. kerr,3300099-the-cobra-king-of-kathmandu
192009,the cocktail party,t.s. eliot,926667.The_Cocktail_Party
84966,the cocoa conspiracy,andrea penrose,34101792-the-cocoa-conspiracy
21378,the code book,simon singh,17997.The_Code_Book
10821,the code of hammurabi,hammurabi,7415260-the-code-of-hammurabi
104310,the code of the extraordinary mind,vishen lakhiani*,28412900-the-code-of-the-extraordinary-mind
99240,the code of the woosters,p.g. wodehouse,11107820-the-code-of-the-woosters
120998,the codex,douglas preston,1315258.The_Codex
326204,the coelho medallion,kevin tumlinson,30199643-the-coelho-medallion
6450,the coffee trader,david liss,1522824.The_Coffee_Trader
313489,the coffeehouse investor,bill schultheis,8248749-the-coffeehouse-investor
118159,the coffin club,ellen schreiber,6460577-the-coffin-club
30408,the coffin dancer,jeffery deaver,26255521-the-coffin-dancer
7248,the coincidence of callie & kayden,jessica sorensen,16113791-the-coincidence-of-callie-kayden
362016,the coincidence of coconut cake,amy e. reichert,25956195-the-coincidence-of-coconut-cake
55780,the cold calling,will kingdom,16134757-the-cold-calling
182078,the cold cold ground,adrian mckinty,15897054-the-cold-cold-ground
106453,the cold dish,craig johnson,6640534-the-cold-dish
152298,the cold equations and other stories,tom godwin,19178113-the-cold-equations-and-other-stories
100266,the cold moon,jeffery deaver,9355909-the-cold-moon---bulan-dingin
7676,the cold nowhere,brian freeman,18167027-the-cold-nowhere
167652,the cold six thousand,james ellroy,4191.The_Cold_Six_Thousand
69103,the cold steel mind,niall teasdale,18618834-the-cold-steel-mind
381671,the cold war,john lewis gaddis,8227208-the-cold-war
223240,the cold war swap,ross thomas,686891.The_Cold_War_Swap
95015,the coldest fear,rick reed,29471500-the-coldest-fear
95469,the coldest girl in coldtown,holly black,17333763-the-coldest-girl-in-coldtown
24691,the coldest winter ever,sister souljah,9313297-the-coldest-winter-ever
