User_id,Total_Relevant_Books,Overlap_Rec_CB_Only,Overlap_Rec_CF_Only,Overlap_Rec_CB_Filtered_by_CF,Overlap_Rec_By_Multiplying_Scores
1022175,44,2,0,1,1
1023916,65,5,0,1,0
1029975,165,13,3,10,11
1032237,48,7,0,6,8
1043486,12,0,0,0,0
1047783,146,1,1,2,1
1049154,118,3,3,4,3
1060805,194,3,4,1,6
1072582,72,4,0,2,2
1090335,75,2,0,1,3
1093212,183,3,4,8,7
1107219,78,5,1,3,3
1128612,81,2,0,1,1
1131400,166,3,0,6,3
1147841,193,1,1,2,1
1159765,25,2,0,0,1
1185451,147,3,0,3,4
1199295,147,4,2,2,7
1202013,10,0,0,0,0
1209800,150,5,3,5,4
1220877,84,1,1,2,1
1223383,172,1,0,2,1
1223795,71,8,1,6,4
1226397,28,3,1,1,1
1234561,5,0,0,0,0
1235793,236,7,2,7,6
1241339,66,3,0,2,3
1245002,152,5,3,9,9
1245094,235,6,2,4,1
1250107,117,0,0,2,1
1260880,4,0,0,0,0
1262683,115,3,1,3,3
1291915,60,1,0,2,0
1296719,72,1,0,4,3
1302775,156,7,1,6,8
1325473,83,2,3,5,7
1330063,100,5,0,3,3
1331641,31,0,1,0,1
1336770,72,0,0,0,0
1343864,115,2,2,6,6
1352208,71,4,1,2,2
1372915,79,3,1,1,2
1378745,130,2,1,4,4
1380029,168,2,1,0,4
1394424,16,2,0,1,0
1406509,46,4,1,5,4
1412404,40,5,0,3,2
1418580,156,6,0,1,6
1426205,37,0,0,0,0
1436215,87,6,0,5,2
1443670,90,3,2,2,3
1453376,124,9,0,6,4
1493796,7,1,0,0,0
1494253,155,7,2,2,3
1520077,119,5,2,2,4
1533889,84,5,0,6,5
1552680,17,1,0,1,2
1570073,14,0,0,0,0
1570669,95,1,1,1,4
1583745,20,0,0,1,2
1584031,73,3,0,4,3
1617945,138,1,1,3,4
1653329,19,0,0,2,2
1656405,81,1,0,3,3
1663300,40,3,0,2,2
1710139,127,3,0,2,2
1720620,95,7,0,4,0
1745255,91,3,2,0,4
1772954,156,2,1,4,1
1774372,83,6,2,4,5
1787686,123,4,0,6,6
1794132,149,2,0,3,1
1794273,119,6,0,4,2
1810079,185,7,2,7,4
1817562,144,11,1,12,12
1818854,162,2,5,3,3
1842059,170,7,2,10,11
1844266,112,0,1,0,1
1856047,53,3,0,1,2
1861778,246,5,5,5,7
1863589,187,10,3,10,11
1880531,171,11,1,13,7
1882027,81,9,0,5,2
1891730,67,16,0,11,7
1898820,131,2,2,3,2
1908059,71,1,0,2,3
1913145,149,9,1,6,5
1924043,60,3,1,1,1
1924495,72,0,2,0,2
1929922,40,3,1,4,2
1950510,162,1,2,2,3
1962503,73,4,0,3,2
1964421,200,1,1,4,3
1969584,27,0,0,0,0
1974093,170,0,1,1,3
1983856,20,2,0,2,1
1991707,88,4,0,3,1
2014482,27,0,0,0,0
2014500,18,1,0,1,1
2018505,136,13,3,12,7
2034390,52,0,1,0,0
2054116,24,3,0,3,3
2082345,170,5,0,3,4
2095173,146,6,0,6,9
2095931,100,7,2,7,4
2097476,66,1,0,1,2
2099479,23,0,0,2,2
2099671,166,0,0,2,2
2109885,151,4,0,4,5
2128827,69,0,0,2,0
2143854,19,3,0,2,3
2143983,166,1,1,1,2
2146364,17,0,0,0,0
2148960,186,4,1,7,5
2151106,70,3,2,6,4
2155177,156,2,0,2,2
2165551,64,2,0,0,2
2169751,93,2,0,3,0
2169934,22,0,0,1,0
2178074,221,5,3,7,8
2182793,66,4,1,1,4
2190636,90,1,0,1,1
2209138,18,1,0,2,3
2231715,106,0,1,3,1
2251204,138,3,1,2,3
2293690,170,6,2,4,3
2294090,136,2,2,4,1
2308548,83,5,0,8,1
2313194,99,4,0,2,4
2314568,61,1,0,1,1
2326664,104,6,0,6,2
2327078,112,1,0,0,1
2344676,8,1,0,0,0
2345554,75,5,1,8,6
2351360,127,6,1,4,5
2352900,155,7,1,7,2
2355520,133,12,4,10,12
2364302,58,1,0,1,2
2369376,74,2,1,9,5
2386804,57,3,0,5,4
2406353,182,3,2,5,5
2414546,137,2,2,2,2
2424668,163,5,3,1,3
2437247,117,5,0,3,2
2458751,163,5,5,4,5
2467655,103,1,1,1,2
2489609,30,0,0,1,2
2514526,206,1,1,4,5
2519765,96,4,1,3,3
2530071,81,1,0,0,2
2538041,116,5,2,5,4
2541133,110,3,2,4,5
2544368,48,4,0,5,3
2570153,16,0,0,1,1
2606150,65,1,0,0,1
2609870,164,0,0,3,2
2614673,131,4,2,4,4
2617038,90,4,1,2,0
2626261,191,15,0,12,7
2641583,14,0,0,0,0
2655372,216,5,2,8,6
2657711,34,6,0,2,1
2676031,6,0,0,0,0
2686254,4,0,0,0,0
2688255,94,3,0,2,1
2692073,14,0,0,0,0
2714432,27,1,0,2,0
2715018,142,4,2,1,4
2719644,115,2,1,2,3
2745288,39,1,0,1,0
2793945,147,8,2,7,7
2795921,151,5,1,9,1
2833624,73,0,2,1,0
2841223,51,1,0,3,3
2861703,65,2,0,2,3
2867944,91,3,0,2,2
2902491,36,0,1,2,1
2907291,245,11,1,13,14
2942168,128,3,1,2,4
2949869,54,8,0,6,9
2950662,155,4,0,5,9
2954717,99,13,0,12,16
2969647,159,2,1,4,0
2978148,173,0,2,2,3
2981158,4,4,0,0,1
2989013,9,0,0,0,0
2990442,10,1,0,1,1
2993837,112,5,4,6,5
3007761,13,0,0,0,0
3031302,93,0,1,1,1
3039709,168,0,1,1,1
3053000,31,0,0,0,0
3079764,40,0,0,0,0
3106785,174,4,0,4,4
3107113,139,7,2,5,8
3110814,155,10,0,7,2
3122452,138,5,2,4,6
3166645,40,0,0,0,0
3172249,16,0,0,0,0
3188553,198,5,0,4,6
3192797,172,1,1,1,3
3192922,51,1,0,1,2
3222333,39,1,0,0,0
3229028,29,0,0,0,0
3237560,162,2,3,3,1
3252035,23,0,0,0,0
3286370,178,6,1,3,6
3303646,72,0,1,2,3
3304052,164,7,2,8,9
3318055,83,5,0,3,2
3333943,187,6,2,7,5
3336334,6,1,0,0,0
3336420,11,1,0,0,0
3350026,175,0,2,3,5
3350076,210,11,2,5,9
3350416,44,1,0,0,0
3354851,93,0,3,1,2
3356446,81,2,0,3,4
3363188,135,0,0,6,4
3396025,174,10,2,5,5
3398611,72,7,1,7,5
3414637,49,3,0,1,1
3416893,164,6,4,8,7
3431327,107,3,1,3,3
3438047,138,17,2,12,12
3440334,181,4,2,6,7
3452993,120,8,3,9,6
3453249,129,7,0,2,2
3454421,8,2,0,1,1
3454474,49,1,0,2,1
3555103,181,0,3,2,4
3577919,64,0,0,1,2
3593554,122,6,0,3,3
3615215,89,10,1,9,7
3648871,76,2,1,4,3
3658457,64,1,0,0,1
3660666,75,0,1,4,4
3686683,45,5,2,7,4
3695758,172,4,2,6,8
3772692,66,3,2,6,1
3773399,38,4,0,2,2
3793080,119,4,1,1,4
3796959,68,6,0,7,5
3809685,47,2,2,3,4
3816725,186,2,4,1,3
3825460,108,5,0,3,1
3839010,126,10,3,7,4
3846743,92,0,0,1,3
3849230,57,0,1,1,2
3860567,40,3,0,1,1
3862046,132,9,2,7,9
3887364,138,14,1,12,8
3901425,177,3,1,5,5
3920693,40,1,0,1,0
3925847,86,0,1,2,3
3935005,15,1,0,1,0
3942056,43,3,0,2,2
3988681,30,10,0,4,4
4003368,63,0,0,0,1
4015835,127,4,0,4,2
4021101,22,0,0,1,0
4025401,135,0,1,2,1
4032343,69,2,1,5,3
4034296,99,11,0,4,6
4047606,181,8,1,2,5
4050136,80,1,0,1,1
4074048,39,6,1,3,2
4075598,129,0,3,0,4
4079242,212,10,2,9,7
4083089,81,0,5,1,1
4125412,182,10,3,11,9
4130707,69,2,0,4,4
4130722,23,0,0,1,0
4130740,103,1,1,2,4
4130748,30,0,0,5,3
4130791,11,2,1,1,1
4136181,156,2,1,0,4
4138164,160,3,2,4,5
4138664,14,3,0,2,0
4170262,92,1,1,2,1
4177031,200,11,0,6,4
4183205,183,4,1,6,7
4184581,144,3,1,0,2
4184789,75,3,0,1,2
4187864,16,0,0,0,0
4189746,16,0,0,1,1
4216480,16,0,0,0,0
4234269,30,3,0,1,2
4234281,12,3,0,3,3
4234282,13,0,0,2,1
4234284,35,2,0,1,1
4234288,62,5,0,3,5
4234324,155,1,0,0,1
4234329,7,1,0,0,1
4234612,218,1,0,2,2
4252261,87,1,1,1,0
4306637,40,0,0,0,0
4326618,37,1,0,0,0
4385855,65,7,0,6,6
4386752,74,1,2,5,6
4386853,9,0,0,0,0
4386871,4,1,0,0,0
4386914,11,4,0,1,0
4386915,16,0,0,1,0
4386918,4,1,0,0,0
4394019,83,4,0,3,2
4412069,44,5,0,4,5
4432067,66,1,0,2,3
4447762,95,6,1,6,4
4457513,55,0,0,2,3
4460829,131,8,0,7,1
4461267,94,3,0,4,3
4511905,180,1,0,2,4
4514828,110,3,1,4,6
4528663,27,3,0,0,0
4568473,164,2,0,4,3
4581159,221,4,0,3,2
4590441,161,8,0,6,4
4618781,172,3,1,2,3
4627974,158,5,2,6,5
4645281,60,3,0,2,0
4646031,108,4,0,3,3
4685500,106,16,1,9,8
4700308,109,12,1,7,7
4714255,116,6,0,5,9
4729639,133,4,0,1,1
4739424,93,0,0,2,0
4744837,129,1,4,1,2
4769119,114,12,3,6,8
4775873,58,2,0,3,2
4776091,131,6,0,5,5
4793260,6,0,0,0,0
4793284,51,5,0,5,4
4795732,113,6,1,3,3
4817321,23,3,0,2,2
4818321,28,0,0,0,1
4837653,4,2,0,1,1
4854547,141,10,2,10,6
4860547,86,7,0,5,4
4889812,21,2,0,4,3
4912718,138,7,5,5,8
4982920,155,3,1,7,2
5040170,178,3,1,2,4
5052439,129,1,1,2,2
5105466,135,2,0,2,2
5136912,106,8,2,6,6
5178120,147,16,4,10,11
5182634,17,0,0,0,0
5194069,251,13,6,10,9
5241472,49,0,0,1,0
5243435,151,3,1,3,5
5252832,62,4,0,5,4
5317213,236,5,3,6,10
5360854,110,5,1,4,4
5407724,88,1,2,1,3
5446595,56,4,0,3,3
5454934,80,2,0,1,1
5631566,53,0,0,1,1
5651714,97,5,1,4,3
5664206,81,8,0,6,5
5685564,220,15,0,19,12
5696440,175,12,2,10,10
5743755,201,9,1,9,2
5749823,50,7,0,4,7
5749836,215,8,3,4,8
5749837,18,1,0,0,0
5749879,39,1,0,0,1
5778052,75,2,0,4,4
5848832,207,16,0,9,4
5869241,140,3,1,2,4
5909003,92,6,1,5,2
5922426,83,7,1,6,8
5935714,132,6,4,3,11
5937919,59,3,0,2,3
5978888,167,1,2,3,2
6040309,10,1,1,2,2
6040325,7,0,0,1,0
6040368,7,0,0,0,0
6040392,61,7,1,3,2
6040397,4,1,0,1,0
6185849,22,1,0,1,1
6236193,77,2,0,0,1
6245313,11,0,0,1,0
6315232,152,7,1,7,6
6336365,185,24,2,10,11
6340185,103,3,1,2,2
6572083,50,1,0,0,1
6572101,18,6,0,7,7
6572119,276,3,1,4,3
6572140,4,0,0,0,0
6572142,6,1,0,0,1
6572171,7,0,0,0,0
6753356,93,1,0,2,1
6879837,52,4,0,1,0
6952658,83,1,1,2,1
6990030,23,1,0,2,1
7257052,138,4,3,2,6
7264747,92,8,2,3,2
7332729,149,4,2,3,9
7375691,43,0,0,1,1
7375699,13,0,0,0,0
7375712,48,5,0,5,2
7375715,11,2,0,4,4
7375726,14,5,0,0,3
7375728,12,1,0,1,1
7375746,12,2,0,1,0
7375758,9,2,0,0,0
7375776,47,2,0,2,1
7397330,116,1,3,1,3
7443011,227,10,1,9,6
7474475,138,9,6,7,8
7477328,97,2,2,0,3
7494963,192,10,3,9,8
7510364,83,1,0,4,4
7550643,53,0,1,1,0
7608899,180,3,5,8,10
7635571,88,0,3,2,5
7649577,83,3,2,5,2
7757604,111,4,1,6,1
7770311,6,0,0,1,1
7770312,2,1,0,0,0
7770336,4,1,0,1,1
7770359,12,0,0,0,0
7770380,14,0,0,0,0
7770386,12,4,0,2,3
7770391,14,1,0,2,0
7770403,37,3,0,4,4
7788355,166,6,2,7,5
7794948,227,6,5,10,13
7820922,109,5,1,6,5
7826443,112,1,1,1,2
7892442,49,0,0,1,0
8111350,59,1,0,2,2
8199251,89,4,1,3,4
8244250,43,3,0,1,1
8259858,203,5,2,9,8
8260388,75,0,2,2,2
8279378,81,7,0,3,2
8505797,91,1,2,0,4
8525332,171,1,4,2,3
8579437,90,2,1,2,1
8723181,2,0,0,0,0
8905672,83,5,1,3,4
8961745,105,5,0,1,0
9047901,28,1,1,2,0
9196906,142,6,0,7,3
9290857,91,5,1,7,9
9377665,24,2,1,2,0
9446828,127,7,2,3,1
9541994,99,5,0,5,4
9938986,46,1,1,2,1
9939025,8,2,0,1,1
9939030,6,0,0,0,0
9939056,94,7,1,1,1
10203857,62,4,0,3,1
10203859,11,0,0,0,0
10203885,28,1,0,0,2
10203911,3,0,0,0,0
10203930,48,1,0,0,1
10221985,66,6,3,4,4
10232391,29,0,0,2,1
10254102,31,0,0,0,0
10289642,33,0,1,0,0
10305846,138,5,1,2,2
10312212,89,9,1,8,7
10336538,160,4,1,3,3
10412131,65,1,0,1,1
10427914,45,5,0,4,3
10435023,134,13,0,21,20
10534275,60,7,0,4,0
10549695,134,7,1,9,1
10582065,74,1,0,1,0
10611417,10,0,0,0,0
10611448,5,0,0,0,0
10672617,77,0,0,2,4
10697179,254,7,4,6,7
10795588,164,3,0,2,1
10827481,23,2,0,0,0
10829942,152,6,2,8,9
10856439,116,2,0,2,2
10869554,159,5,2,5,3
10871763,163,8,0,4,5
10915830,102,3,2,2,3
10942030,116,1,1,3,3
10975719,74,7,1,6,6
11062132,77,2,0,3,2
11080007,11,1,0,1,0
11080020,19,6,0,2,4
11080056,6,0,0,0,0
11080059,6,2,0,1,1
11080062,5,1,0,0,0
11080070,15,0,0,3,3
11080073,13,2,0,2,1
11080103,8,0,1,0,0
11112539,21,0,2,0,0
11207998,154,4,3,3,4
11215896,51,2,0,2,0
11267295,74,7,0,4,1
11272839,97,2,1,0,0
11284813,62,2,0,2,2
11351370,163,3,4,4,7
11436874,61,3,0,3,4
11481674,92,7,2,3,2
11487183,14,0,0,0,0
11493665,28,4,0,5,4
11521690,11,1,0,0,0
11573189,97,3,0,2,1
11591490,74,2,0,2,1
11606924,19,0,0,2,1
11623993,240,7,3,7,11
11626803,93,1,1,1,2
11654130,174,6,2,6,7
11695683,140,3,2,4,7
11704917,40,2,0,0,0
11790703,4,1,0,0,0
11790714,16,1,1,1,2
11790735,50,4,0,3,3
11833070,163,5,2,11,11
11979363,78,1,2,2,2
12025885,101,7,3,6,6
12029582,78,6,1,4,4
12079561,20,2,0,0,0
12266218,44,0,0,0,2
12324243,10,1,0,2,2
12402009,170,5,2,4,5
12565908,164,5,2,2,4
12653120,76,3,2,4,1
12772859,92,0,0,1,1
12785148,20,1,0,2,0
12795765,60,5,1,4,5
12885473,52,6,2,4,4
12931254,21,2,0,1,0
13013798,60,1,3,4,1
13030645,132,10,0,9,7
13036247,160,9,1,2,4
13119592,138,3,1,4,5
13125862,169,7,2,7,3
13304810,114,6,0,3,3
13332604,25,1,1,1,2
13366014,124,2,2,1,6
13391316,180,3,3,3,4
13412191,84,1,0,3,0
13536660,13,0,0,0,0
13536695,6,1,0,2,2
13536710,42,1,1,1,1
13536711,5,2,0,1,1
13552186,96,4,0,4,2
13580569,18,6,0,1,6
13600798,57,5,0,3,1
13600807,49,0,0,1,0
13660834,21,2,0,0,0
13663014,125,4,2,5,6
13777842,88,6,0,2,3
13883899,12,0,0,0,0
13883900,3,0,0,0,0
13883927,4,0,0,0,0
13980437,120,2,0,3,4
14045562,42,0,0,2,1
14045793,260,8,3,4,3
14147234,77,2,0,2,0
14207960,197,5,1,3,4
14391138,63,1,0,0,1
14716035,50,6,0,2,1
14900603,38,1,0,4,3
14903006,70,7,0,7,7
14932723,3,0,0,0,0
14932752,5,0,0,0,0
14932757,5,0,0,0,0
14932780,5,1,0,1,2
14932790,6,3,0,0,2
14932797,7,0,0,2,2
14963844,2,0,0,0,0
14963873,56,2,1,0,1
14963876,15,2,0,0,0
14963900,84,2,0,4,5
14974328,142,7,2,5,3
15354835,19,1,0,1,0
15367905,172,7,1,4,2
15494376,113,6,4,3,4
15583553,102,1,0,0,2
15590302,135,6,0,1,3
15662887,169,13,1,5,6
15786917,4,0,0,0,0
15786936,9,5,0,2,3
15786981,12,9,0,1,2
15786987,26,2,0,2,4
15786998,9,4,1,3,2
15787008,25,1,0,4,2
15978372,19,1,0,3,1
16013941,11,0,0,0,0
16061946,127,14,0,4,4
16080726,134,11,2,7,8
16095918,43,3,1,2,4
16152472,7,1,1,1,1
16181797,194,1,2,1,3
16268114,38,1,0,2,0
16276747,167,2,3,3,7
16343502,126,8,1,7,4
16394045,80,4,0,0,2
16408954,53,0,0,0,1
16412589,112,9,3,10,13
16574695,69,3,0,2,0
16731747,19,1,0,0,0
16826941,154,4,2,3,3
16861918,94,3,3,2,1
16958299,56,0,0,0,0
16997346,68,8,1,3,3
17021374,63,2,0,1,1
17065991,116,2,0,4,7
17199855,86,0,1,2,1
17210032,93,0,1,2,0
17301628,66,5,0,4,2
17338843,163,13,2,8,8
17352773,4,0,0,0,0
17352785,16,3,0,1,2
17557841,256,11,5,9,12
17595751,105,8,4,3,7
17625624,115,4,2,8,7
17643421,221,1,5,5,6
17730703,140,5,0,1,3
17751361,37,1,0,3,1
17751371,30,1,0,0,0
17751378,6,1,0,1,1
17751409,43,2,0,2,2
17751443,9,0,0,0,0
17751449,3,0,0,0,0
17913257,74,4,1,2,0
17927494,153,4,1,5,4
17956579,16,0,0,0,0
18032493,84,3,0,2,3
18084923,223,7,3,6,7
18260305,4,0,0,0,0
18260314,23,4,0,4,0
18260315,17,0,0,1,1
18326198,3,0,0,0,0
18326242,16,4,0,3,3
18350447,222,2,1,4,7
18383542,9,3,0,0,0
18478389,88,1,0,0,2
18485480,2,0,0,0,0
18485481,4,0,0,0,0
18485519,7,0,0,0,0
18485577,84,12,0,6,6
18571801,104,2,4,1,3
18631380,161,0,2,5,7
18643650,96,3,1,3,5
18657810,98,1,2,5,2
18708315,130,12,0,8,7
18772957,119,1,0,1,4
18989854,103,8,1,7,11
19030263,82,6,0,2,1
19236880,79,3,1,3,3
19283284,70,3,1,7,9
19289853,73,4,1,5,5
19427150,69,6,0,4,1
19534121,60,2,1,1,3
19534127,8,0,0,4,3
19618630,29,0,1,1,2
19645927,299,7,5,9,9
19727695,110,4,0,4,3
19747099,85,2,0,3,5
19794929,4,1,0,0,0
19794984,10,0,0,2,1
19794994,14,0,0,0,0
19813023,75,0,0,1,0
19894254,172,4,2,2,6
19976644,7,2,0,2,1
19976668,60,3,0,3,3
20447990,123,0,0,0,0
20489915,7,0,0,0,0
20580020,31,0,0,0,1
20663288,64,7,0,3,3
20742472,70,8,0,5,1
20911772,60,0,1,0,1
20941434,119,3,1,4,5
21131200,83,3,0,5,4
21372532,50,0,0,3,4
21379153,188,4,1,4,6
21678178,32,2,1,4,3
21685026,92,3,0,4,2
21860489,22,2,0,1,1
21860513,11,0,1,1,1
21860548,4,0,0,0,0
21937982,169,8,4,4,7
21992464,195,6,5,8,8
21994677,103,3,0,5,7
22094165,19,0,0,0,0
22115857,108,2,0,2,1
22147983,45,1,0,0,2
22176981,172,1,1,5,4
22198308,20,0,0,1,1
22227336,88,10,0,5,2
22269025,71,1,0,2,2
22271857,100,3,1,3,3
22277958,159,3,1,7,4
22399105,65,3,0,1,2
22635567,33,2,1,2,3
22643291,157,10,2,10,9
22820374,178,2,0,3,4
22839342,72,3,2,4,3
22884879,44,6,0,1,1
22889537,88,1,0,1,1
22901848,106,6,2,5,7
23019397,149,0,1,1,2
23097409,202,14,0,11,14
23146555,87,2,1,2,1
23160533,102,8,0,7,9
23179211,164,1,1,0,1
23310633,45,4,0,1,0
23428378,57,7,0,8,6
23636393,38,1,0,1,1
23676352,23,1,0,1,1
23676394,55,1,0,1,2
23676420,4,1,0,1,1
23679362,180,2,1,2,4
23837960,146,1,1,2,3
23857756,7,0,0,1,1
23857801,9,2,0,1,1
23857848,93,7,0,3,4
23857849,10,0,0,2,1
23863904,153,8,0,7,10
23875430,72,3,2,0,1
23964209,10,0,0,0,0
24017481,90,1,1,6,2
24401416,77,3,1,2,2
24456819,141,1,1,0,3
24500926,74,3,1,4,3
25184152,132,4,0,5,4
25474065,6,1,0,0,0
25493797,12,0,0,0,0
25647673,30,5,0,3,4
25647682,29,0,1,0,1
25647715,3,1,0,0,0
25667717,26,0,0,0,1
25718401,21,1,0,2,1
25849610,116,1,2,0,2
25882000,75,5,0,3,1
26172209,3,0,0,0,0
26262898,31,3,0,1,0
26263624,79,7,0,2,2
26529096,2,1,0,0,0
26529148,3,1,0,0,1
26560207,118,7,4,8,7
26561176,110,4,5,3,6
26573870,223,6,6,8,12
26853573,13,3,0,2,1
27123577,37,1,0,3,2
27136310,77,2,1,1,3
27438688,21,2,0,0,1
27438733,5,0,0,0,0
27438737,3,3,0,0,2
27438743,12,1,0,0,0
27438746,49,1,0,1,3
27438772,8,0,0,2,1
27438776,55,1,0,2,4
27523984,190,4,0,2,2
27592778,140,6,3,9,5
27697634,51,1,0,2,1
27737288,13,2,0,2,1
27788046,140,1,1,2,3
27844285,101,2,0,1,0
27883705,14,1,0,0,0
27938477,136,8,3,4,2
27980466,219,6,6,5,6
28011072,215,13,5,13,14
28134808,126,1,4,0,4
28198445,77,2,0,2,0
28225370,36,4,2,6,6
28315413,188,3,1,2,3
28353412,119,1,0,5,4
28466855,103,5,3,3,3
28476785,75,3,0,2,0
28536162,125,5,1,1,3
28621497,107,2,0,2,1
28630948,10,1,0,0,0
28672441,24,0,0,1,0
28700577,59,2,0,2,3
28846127,60,1,1,3,1
28846138,4,0,0,0,0
28846157,5,0,0,0,0
28846184,28,0,0,1,1
28846208,5,2,0,3,2
28918942,69,1,0,0,1
28953843,66,5,0,1,3
29017732,60,0,0,1,1
29084789,85,4,0,8,9
29183570,175,3,4,5,6
29254755,185,4,1,4,5
29609954,55,0,0,0,0
29654875,83,2,1,2,1
29818892,105,5,0,3,3
29944321,51,3,1,2,4
29975117,74,0,0,2,1
29975138,20,0,0,1,0
29975182,33,7,0,0,0
30012291,60,3,0,1,3
30135872,27,0,0,3,1
30208633,80,4,0,2,4
30248594,224,10,0,10,8
30279227,212,19,3,9,11
30404765,24,0,0,1,1
30404911,65,1,2,1,2
30624251,5,1,0,2,2
30624269,16,11,0,1,12
30771157,25,4,0,1,1
30915978,99,5,2,4,6
30978160,153,4,0,5,3
31167656,135,10,0,12,8
31369435,116,0,1,4,4
31397924,108,2,2,0,0
31506695,16,1,0,0,0
31608297,40,1,1,1,1
31766943,16,3,0,1,2
31766946,8,1,0,1,0
31766958,7,1,1,2,2
31766965,13,1,0,1,1
31766972,31,1,0,1,1
31766978,52,1,0,0,1
31767019,60,0,1,3,2
31851022,70,1,0,1,0
31937371,160,10,5,11,14
32347811,72,2,2,3,5
32384531,105,6,3,5,3
32433113,194,1,2,5,3
32516229,7,1,0,0,0
32516298,27,1,1,1,1
32788120,70,4,0,4,3
32810822,8,0,0,0,0
32810825,25,0,0,2,0
32816199,171,22,2,18,15
32926352,99,8,1,6,4
32968866,76,9,2,4,4
33144388,17,0,0,0,0
33144391,11,2,1,4,2
33144393,9,2,0,0,0
33144443,15,0,0,2,1
33144450,15,1,0,2,0
33261019,201,7,5,7,11
33354558,30,1,0,0,0
33406395,202,6,3,6,11
33409701,7,1,0,1,1
33409714,9,1,0,0,1
33409730,5,1,0,0,0
33409733,6,3,0,0,0
33409777,7,0,0,1,1
33526516,158,13,1,7,6
33585525,162,5,3,5,3
33603612,177,3,4,5,6
33668296,162,3,3,6,3
33737162,44,0,0,0,1
33738834,105,7,2,5,7
33769922,30,0,0,0,0
33812934,146,4,3,3,5
33828768,125,0,0,0,0
33943428,96,0,1,4,1
34072184,28,0,0,1,1
34087967,103,5,1,3,8
34119164,95,11,2,9,1
34211189,38,1,0,2,1
34274205,2,0,0,0,0
34300263,25,2,0,1,1
34308442,135,3,0,2,1
34461395,21,1,0,1,0
34636441,191,5,2,7,4
34667330,24,1,0,0,1
34693914,239,16,1,14,11
34704384,29,3,0,3,1
34742660,95,9,0,3,3
34786103,7,0,0,1,1
34786118,14,0,0,0,0
34786120,7,2,0,2,1
34786149,25,6,0,3,2
34786154,3,0,0,0,0
34786160,9,1,0,1,1
34786173,7,0,0,0,0
34807995,88,4,0,4,2
34807998,7,0,0,1,0
34808015,12,0,0,0,0
35088694,194,5,2,4,4
35529831,47,1,0,1,1
35645863,143,3,0,5,2
35719267,85,3,0,3,4
35789244,109,3,0,1,2
35794399,32,2,0,3,2
35915119,131,5,0,2,2
36032366,4,1,0,0,0
36032381,9,0,0,1,1
36195501,59,2,0,2,2
36434323,150,2,0,2,2
36489698,199,5,3,4,6
36553830,39,1,0,1,1
36795290,159,6,1,10,6
36867240,7,0,0,0,0
36867263,3,1,0,0,0
36867265,3,0,0,0,0
36867271,4,0,0,0,0
36867317,13,0,0,0,0
36873041,251,8,3,7,4
36946145,35,2,0,3,2
36983574,147,3,3,3,5
37194956,71,1,1,7,4
37402346,64,1,0,1,0
37850168,209,5,0,4,1
37912559,93,5,1,5,5
38077205,129,4,2,6,8
38181351,87,2,4,3,3
38939715,171,6,1,3,2
38989252,74,2,1,2,3
39045889,81,1,0,1,2
39045893,6,1,0,0,0
39045901,149,6,1,4,4
39045935,13,0,0,0,0
39045979,6,1,0,1,1
39165741,90,1,2,3,4
39231200,14,1,0,0,0
39266943,19,3,0,0,0
39272121,99,11,1,8,8
39353094,233,8,4,8,9
39474298,95,0,2,2,3
