User_id,Total_Relevant_Books,Overlap_Rec_CB_Only,Overlap_Rec_CF_Only,Overlap_Rec_CB_Filtered_by_CF,Overlap_Rec_By_Multiplying_Scores
1343864,116,2,3,3,2
1352208,72,3,1,3,4
1372915,79,3,4,3,4
1378745,131,2,0,2,2
1380029,171,2,1,3,3
1394424,14,3,0,2,2
1406509,47,5,0,7,3
1412404,37,2,1,3,3
1418580,156,2,4,5,3
1426205,34,0,0,0,0
1436215,87,6,1,7,8
1443670,87,3,0,2,1
1453376,122,14,3,10,9
1493796,7,1,0,0,0
1494253,156,6,2,4,3
1520077,125,7,7,5,9
1533889,82,6,3,9,6
1552680,16,0,0,1,0
1570073,14,0,0,0,0
1570669,99,2,0,1,1
1583745,19,2,0,0,0
1584031,75,13,3,9,5
1617945,137,4,0,4,0
1653329,21,1,0,0,0
1656405,81,1,2,3,3
1663300,41,1,1,2,2
1710139,128,3,2,1,2
1720620,91,8,1,5,5
1745255,93,4,8,2,4
1772954,161,3,3,1,2
1774372,84,13,0,5,3
1787686,117,3,0,3,1
1794132,147,2,3,4,5
1794273,119,3,1,4,5
1810079,190,6,1,4,2
1817562,140,8,3,13,11
1818854,161,2,2,4,5
1842059,173,11,0,7,2
1844266,111,2,2,1,0
1856047,53,1,2,1,1
1861778,243,3,8,2,7
1863589,186,11,3,14,16
1880531,169,10,3,8,10
1882027,81,8,1,2,1
1891730,72,14,1,8,11
1898820,136,5,2,3,4
1908059,67,2,1,4,3
1913145,146,7,6,6,6
1924043,60,1,1,1,1
1924495,75,0,0,1,1
1929922,40,0,1,5,5
1950510,162,1,4,1,3
1962503,75,1,2,3,1
1964421,202,0,3,2,1
1969584,34,1,4,1,3
1974093,179,1,4,1,2
1983856,19,3,0,2,2
1991707,89,4,1,6,3
2014482,27,1,0,0,0
2014500,20,0,0,0,1
2018505,134,9,3,9,12
2034390,54,0,0,1,0
2054116,24,2,1,2,2
2082345,163,6,0,3,2
2095173,145,8,5,15,12
2095931,100,7,1,12,10
2097476,70,1,1,2,0
2099479,24,2,0,3,2
2099671,162,2,1,1,0
2109885,148,3,2,5,4
2128827,67,2,0,1,1
2143854,18,3,0,3,3
2143983,170,2,2,2,3
2146364,17,0,0,0,0
2148960,184,6,2,9,4
2151106,75,7,6,5,7
2155177,160,5,6,4,8
2165551,68,2,0,3,3
2169751,95,2,0,1,1
2169934,22,2,0,0,0
2178074,222,3,3,4,4
2182793,65,4,0,2,3
2190636,88,1,2,3,2
2209138,16,0,0,1,0
2231715,109,2,0,4,4
2251204,138,2,3,9,4
2293690,155,8,0,6,6
2294090,137,3,2,4,3
2308548,81,1,3,2,6
2313194,102,3,3,5,3
2314568,62,0,0,3,0
2326664,103,6,4,6,7
2327078,106,4,4,0,2
2344676,8,0,0,0,0
2345554,76,4,3,6,6
2351360,125,6,3,3,2
2352900,155,11,0,12,11
2355520,133,8,1,7,7
2364302,57,2,2,3,5
2369376,74,6,2,9,8
2386804,56,4,1,4,3
2406353,184,1,0,3,1
2414546,140,0,2,2,4
2424668,163,3,1,2,1
2437247,115,1,4,2,4
2458751,162,8,2,3,1
2467655,102,2,2,1,1
2489609,28,0,0,1,1
2514526,204,6,1,5,3
2519765,96,4,2,4,2
2530071,79,0,1,1,1
2538041,124,5,1,2,4
2541133,108,9,5,4,5
2544368,45,7,2,4,4
2570153,15,1,0,1,1
2606150,64,0,1,0,2
2609870,164,6,0,6,4
2614673,129,8,6,3,6
2617038,90,3,1,4,2
2626261,190,16,1,9,9
2641583,15,0,0,0,0
2655372,215,4,8,3,4
2657711,37,2,0,2,4
2676031,6,0,0,0,0
2686254,2,0,0,0,0
2688255,95,3,1,2,4
2692073,14,0,0,0,0
2714432,28,0,0,0,0
2715018,135,2,2,3,3
2719644,114,1,9,1,5
2745288,38,0,0,1,2
2793945,154,6,3,2,1
2795921,160,3,7,3,8
2833624,69,0,1,1,1
2841223,52,1,0,3,1
2861703,65,0,3,0,0
2867944,89,3,0,3,3
2902491,36,2,0,3,2
2907291,245,15,8,20,20
2942168,131,6,3,6,3
2949869,52,9,0,6,9
2950662,156,7,3,5,5
2954717,98,9,0,8,8
2969647,154,2,0,2,1
2978148,170,2,5,4,8
2981158,4,4,0,0,3
2989013,9,0,0,0,0
2990442,10,0,0,1,1
2993837,115,3,5,2,4
3007761,13,0,0,0,1
3031302,101,0,2,0,2
3039709,176,2,2,2,2
3053000,31,1,0,2,1
3079764,37,1,1,0,1
3106785,176,1,4,5,1
3107113,138,3,2,5,3
3110814,151,11,3,9,3
3122452,137,6,4,7,9
3166645,40,0,0,0,0
3172249,18,1,0,1,1
3188553,198,2,1,3,4
3192797,172,1,2,5,4
3192922,51,0,2,0,0
3222333,38,1,0,2,1
3229028,29,0,0,0,0
3237560,161,2,3,0,1
3252035,23,0,0,0,0
3286370,176,6,8,6,1
3303646,77,0,0,1,0
3304052,172,10,3,12,5
3318055,84,1,0,2,1
3333943,186,7,2,4,7
3336334,6,0,0,0,0
3336420,11,0,0,0,0
3350026,172,2,11,3,8
3350076,214,5,6,5,12
3350416,44,0,0,0,0
3354851,98,1,2,2,2
3356446,82,2,1,4,6
3363188,138,2,2,2,5
3396025,174,15,3,7,9
3398611,69,2,1,7,4
3414637,51,2,0,4,2
3416893,164,8,4,8,11
3431327,116,3,4,2,4
3438047,143,16,4,13,11
3440334,180,1,3,2,4
3452993,119,8,3,11,11
3453249,131,4,3,3,4
3454421,8,0,0,0,0
3454474,49,1,0,1,1
3555103,192,2,4,0,5
3577919,61,1,1,1,1
3593554,116,6,0,3,0
3615215,89,4,1,2,3
3648871,76,4,1,2,2
3658457,63,0,0,3,1
3660666,75,1,3,2,1
3686683,44,2,2,2,2
3695758,173,1,3,2,4
3772692,67,2,2,3,3
3773399,37,3,0,3,1
3793080,120,5,9,5,7
3796959,74,5,0,4,4
3809685,45,1,1,5,3
3816725,186,1,1,2,3
3825460,107,8,1,5,4
3839010,126,7,4,3,3
3846743,89,2,2,2,4
3849230,55,2,0,0,0
3860567,40,2,0,2,3
3862046,133,7,2,12,13
3887364,138,8,6,14,14
3901425,168,2,2,2,1
3920693,39,0,0,0,0
3925847,88,0,1,1,1
3935005,15,2,0,2,2
3942056,43,0,0,0,3
3988681,30,5,0,3,2
4003368,61,1,2,3,2
4015835,130,3,1,0,0
4021101,22,1,1,2,1
4025401,137,2,0,1,0
4032343,67,0,2,2,5
4034296,103,21,0,11,10
4047606,185,5,5,7,5
4050136,75,0,0,0,1
4074048,40,5,1,2,0
4075598,131,2,3,2,7
4079242,210,4,2,7,6
4083089,90,3,2,0,1
4125412,182,11,6,11,13
4130707,68,3,0,4,3
4130722,23,1,0,2,2
4130740,99,5,3,3,2
4130748,29,1,1,3,3
4130791,11,0,0,0,0
4136181,159,8,0,9,7
4138164,160,3,1,3,2
4138664,15,6,1,1,1
4170262,98,0,2,3,1
4177031,199,4,1,1,1
4183205,182,3,6,2,6
4184581,126,0,3,1,5
4184789,73,1,2,2,1
4187864,15,2,0,1,1
4189746,16,0,0,0,0
4216480,16,0,0,0,0
4234269,32,2,0,0,0
4234281,12,2,0,0,2
4234282,11,2,0,1,2
4234284,33,3,0,1,2
4234288,61,3,2,4,4
4234324,130,0,3,2,3
4234329,7,0,0,0,0
4234612,222,2,0,3,1
4252261,92,0,1,0,2
4306637,40,1,1,1,1
4326618,37,3,0,0,0
4385855,69,4,1,3,2
4386752,70,0,3,2,4
4386853,9,0,0,0,0
4386871,4,1,0,2,1
4386914,11,1,0,1,0
4386915,10,0,0,0,0
4386918,5,0,0,0,1
4394019,78,4,0,2,3
4412069,46,3,0,3,2
4432067,65,2,0,1,1
4447762,99,12,1,9,6
4457513,55,3,1,2,2
4460829,118,6,1,4,1
4461267,91,3,2,3,1
4511905,182,5,2,7,7
4514828,114,4,1,3,6
4528663,29,1,0,0,0
4568473,170,3,8,1,7
4581159,222,3,0,5,5
4590441,161,2,2,6,2
4618781,175,3,1,1,1
4627974,160,2,1,1,2
4645281,63,1,0,1,1
4646031,108,4,3,3,4
4685500,106,16,1,10,9
4700308,108,6,1,8,5
4714255,120,3,5,4,6
4729639,132,6,0,6,4
4739424,93,2,2,2,4
4744837,129,2,1,2,2
4769119,110,12,4,11,13
4775873,56,2,2,1,3
4776091,132,9,0,8,3
4793260,6,0,0,0,0
4793284,54,5,1,5,6
4795732,109,4,5,6,7
4817321,22,3,0,5,5
4818321,27,0,0,1,0
4837653,4,0,0,0,0
4854547,138,11,4,13,14
4860547,85,5,0,3,1
4889812,19,1,1,3,3
4912718,142,6,3,7,8
4982920,154,4,5,4,2
5040170,178,3,2,0,2
5052439,129,2,2,3,3
5105466,133,3,2,2,3
5136912,103,5,3,3,6
5178120,146,9,5,12,14
5182634,18,0,0,0,0
5194069,251,10,10,9,12
5241472,50,0,1,2,0
5243435,159,2,5,2,6
5252832,60,4,0,3,2
5317213,235,7,6,7,8
5360854,110,2,4,2,4
5407724,87,1,0,0,0
5446595,56,3,1,3,4
5454934,77,1,0,1,1
5631566,57,3,0,4,3
5651714,98,2,0,2,2
5664206,83,7,4,5,7
5685564,220,13,2,17,13
5696440,173,11,2,11,12
5743755,196,8,3,8,8
5749823,51,12,0,6,7
5749836,215,7,3,7,6
5749837,16,1,0,1,1
5749879,39,3,0,2,2
5778052,76,2,0,1,1
5848832,204,8,3,9,7
5869241,147,4,1,6,5
5909003,93,4,0,2,3
5922426,83,5,2,11,7
5935714,127,4,9,3,11
5937919,61,0,0,2,2
5978888,169,0,5,2,3
6040309,10,2,0,2,2
6040325,7,0,1,0,0
6040368,7,1,0,1,1
6040392,59,4,1,4,2
6040397,4,0,0,0,0
6185849,22,0,1,0,0
6236193,80,3,2,2,4
6245313,11,1,0,2,1
6315232,154,3,5,4,3
6336365,186,20,6,16,14
6340185,101,4,2,2,4
6572083,54,1,1,2,2
6572101,18,2,0,2,2
6572119,278,2,4,2,2
6572140,4,0,0,0,0
6572142,6,0,0,0,0
6572171,7,0,0,0,0
6753356,93,1,2,0,1
6879837,51,2,2,5,2
6952658,84,3,0,1,0
6990030,24,0,1,1,2
7257052,136,6,8,8,9
7264747,89,9,4,5,6
7332729,151,3,3,3,5
7375691,43,2,2,2,3
7375699,13,0,0,0,0
7375712,48,5,2,3,4
7375715,10,2,0,1,1
7375726,14,2,0,2,2
7375728,11,0,0,0,0
7375746,14,4,0,1,0
7375758,9,1,0,1,1
7375776,47,1,2,2,2
7397330,129,1,7,1,4
7443011,224,8,9,8,10
7474475,144,8,4,11,9
7477328,91,1,2,3,1
7494963,194,11,3,6,4
7510364,78,3,1,2,1
7550643,55,2,2,0,1
7608899,176,5,3,5,10
7635571,80,3,2,6,4
7649577,82,7,5,8,10
7757604,112,3,4,4,6
7770311,6,0,0,1,1
7770312,2,0,0,0,0
7770336,4,2,0,1,1
7770359,14,0,0,2,0
7770380,14,2,0,1,1
7770386,12,4,0,2,2
7770391,17,3,0,3,3
7770403,36,5,1,3,5
7788355,163,2,4,1,4
7794948,230,5,10,2,9
7820922,109,4,2,8,6
7826443,117,0,0,0,1
7892442,47,1,2,3,1
8111350,56,2,1,3,2
8199251,92,1,5,4,5
8244250,43,2,0,2,1
8259858,200,5,5,10,11
8260388,75,1,2,1,3
8279378,80,0,3,2,3
8505797,90,3,2,1,0
8525332,175,0,2,1,2
8579437,90,3,2,3,6
8723181,2,0,0,0,0
8905672,83,8,1,4,2
8961745,102,4,2,1,2
9047901,28,0,1,2,1
9196906,142,5,1,6,4
9290857,92,4,3,5,7
9377665,23,3,2,1,1
9446828,132,4,3,5,6
9541994,102,6,0,4,4
9938986,45,2,3,4,3
9939025,8,0,0,0,0
9939030,6,0,0,0,0
9939056,95,3,2,3,4
10203857,63,6,1,3,2
10203859,10,1,0,0,0
10203885,28,1,0,1,0
10203911,3,0,0,0,0
10203930,48,3,0,3,1
10221985,62,2,2,4,3
10232391,29,2,2,6,4
10254102,32,0,0,1,0
10289642,35,0,1,0,0
10305846,133,5,4,3,2
10312212,91,14,2,12,13
10336538,152,4,1,5,5
10412131,67,0,0,3,2
10427914,48,4,0,3,5
10435023,135,22,2,20,20
10534275,53,2,0,1,2
10549695,136,6,2,5,1
10582065,68,2,0,0,0
10611417,11,0,0,0,0
10611448,5,1,0,0,0
10672617,75,3,1,3,2
10697179,247,5,8,5,10
10795588,167,1,3,2,1
10827481,21,0,0,2,2
10829942,149,2,6,1,6
10856439,118,6,3,7,4
10869554,153,2,0,3,2
10871763,163,8,0,8,9
10915830,104,5,0,2,2
10942030,117,5,4,5,6
10975719,79,10,0,11,10
11062132,78,2,1,3,2
11080007,12,0,0,0,0
11080020,19,7,0,4,5
11080056,5,0,0,0,0
11080059,6,1,0,1,1
11080062,5,0,0,0,0
11080070,15,4,0,1,1
11080073,13,2,0,0,1
11080103,8,0,0,0,0
11112539,22,0,0,0,0
11207998,152,3,4,6,7
11215896,51,1,2,3,3
11267295,74,1,1,1,1
11272839,97,1,3,1,3
11284813,61,1,0,1,2
11351370,161,3,3,3,3
11436874,62,2,2,2,2
11481674,92,11,2,5,6
11487183,13,0,0,1,0
11493665,28,4,2,2,6
11521690,12,0,1,1,2
11573189,97,3,0,1,3
11591490,75,3,3,2,3
11606924,19,1,0,0,1
11623993,243,1,6,2,6
11626803,97,1,1,2,2
11654130,170,6,4,1,2
11695683,141,5,4,6,5
11704917,36,2,0,1,1
11790703,7,1,1,0,0
11790714,14,1,0,1,1
11790735,45,6,0,5,5
11833070,163,12,7,13,14
11979363,84,4,1,3,1
12025885,104,4,2,8,7
12029582,79,5,0,6,6
12079561,22,0,0,2,1
12266218,46,0,2,0,1
12324243,10,1,0,0,1
12402009,174,3,6,7,9
12565908,164,6,0,4,3
12653120,76,1,1,4,4
12772859,91,1,1,1,0
12785148,20,5,0,4,4
12795765,53,6,1,7,4
12885473,53,7,2,8,7
12931254,24,1,0,1,1
13013798,59,2,4,2,6
13030645,130,9,4,9,8
13036247,156,7,3,5,4
13119592,134,3,8,4,9
13125862,172,8,1,5,3
13304810,110,6,1,4,5
13332604,25,1,0,2,1
13366014,126,2,4,2,5
13391316,179,4,4,4,6
13412191,83,2,7,5,6
13536660,13,4,0,1,3
13536695,6,2,0,2,2
13536710,42,1,2,1,3
13536711,5,0,0,0,0
13552186,101,7,1,4,2
13580569,20,8,0,1,8
13600798,57,4,1,2,2
13600807,47,1,0,1,1
13660834,19,2,1,3,3
13663014,127,3,5,0,3
13777842,88,4,1,4,3
13883899,12,0,0,1,0
13883900,3,0,0,0,0
13883927,3,0,0,0,0
13980437,122,2,1,2,1
14045562,42,1,0,2,1
14045793,257,8,7,10,11
14147234,77,7,0,4,4
14207960,200,2,5,6,3
14391138,69,3,1,2,2
14716035,53,5,1,2,2
14900603,41,1,1,2,2
14903006,70,3,0,3,4
14932723,3,0,0,0,0
14932752,6,0,0,0,0
14932757,5,0,0,1,0
14932780,5,0,0,0,0
14932790,6,2,1,1,2
14932797,7,2,1,1,1
14963844,2,0,0,0,0
14963873,56,2,0,3,0
14963876,16,0,0,0,0
14963900,83,2,0,3,3
14974328,144,0,1,5,5
15354835,19,0,0,1,0
15367905,166,7,6,3,10
15494376,112,3,4,3,3
15583553,104,4,2,4,4
15590302,136,4,1,3,2
15662887,172,7,4,5,6
15786917,4,0,0,0,0
15786936,9,0,0,0,0
15786981,12,1,0,1,1
15786987,28,4,0,3,3
15786998,9,0,0,0,0
15787008,25,0,0,2,2
15978372,20,7,0,3,3
16013941,11,0,0,0,0
16061946,130,14,2,5,8
16080726,136,5,6,9,6
16095918,45,2,0,2,2
16152472,7,0,0,0,0
16181797,192,2,5,5,2
16268114,39,2,0,1,1
16276747,162,3,4,4,3
16343502,126,9,4,4,4
16394045,78,3,3,4,6
16408954,51,1,1,1,0
16412589,116,5,5,6,7
16574695,71,5,2,1,3
16731747,18,2,1,1,1
16826941,153,3,3,5,3
16861918,92,2,6,2,4
16958299,54,1,3,2,1
16997346,64,2,0,4,3
17021374,66,2,4,0,3
17065991,112,1,2,3,4
17199855,87,5,3,3,2
17210032,93,2,4,3,5
17301628,68,1,3,1,1
17338843,160,14,9,13,12
17352773,3,0,0,0,0
17352785,16,3,0,1,3
17557841,259,10,9,11,15
17595751,101,7,3,3,2
17625624,115,2,6,4,3
17643421,216,7,4,8,6
17730703,141,6,3,4,6
17751361,39,3,2,7,3
17751371,30,1,2,2,2
17751378,6,2,0,0,2
17751409,43,3,0,2,1
17751443,9,0,0,0,0
17751449,3,0,0,0,0
17913257,75,1,4,3,3
17927494,151,5,4,4,7
17956579,16,1,0,0,0
18032493,81,4,0,4,1
18084923,229,11,9,5,5
18260305,4,0,0,0,0
18260314,25,5,0,2,1
18260315,18,2,0,2,3
18326198,3,0,0,0,0
18326242,16,5,0,1,3
18350447,221,3,5,5,4
18383542,9,4,0,1,1
18478389,85,0,2,0,6
18485480,2,0,0,0,0
18485481,4,0,0,0,0
18485519,7,0,0,0,0
18485577,88,7,0,7,3
18571801,109,0,4,1,1
18631380,167,6,2,6,5
18643650,94,1,7,3,7
18657810,98,2,0,2,1
18708315,128,7,3,5,8
18772957,119,1,0,4,2
18989854,101,9,2,13,11
19030263,84,4,1,2,4
19236880,78,0,1,1,2
19283284,69,5,0,2,2
19289853,72,3,0,7,5
19427150,72,2,7,2,6
19534121,58,3,3,2,3
19534127,8,2,0,4,3
19618630,30,0,1,2,4
19645927,299,9,9,13,12
19727695,110,1,3,1,2
19747099,85,2,0,1,2
19794929,4,1,0,1,1
19794984,6,1,0,1,1
19794994,15,1,0,0,1
19813023,73,0,1,0,0
19894254,171,6,7,3,4
19976644,7,0,0,0,0
19976668,58,1,5,5,9
20447990,122,0,0,0,0
20489915,7,2,0,0,2
20580020,30,0,0,1,0
20663288,66,4,2,6,5
20742472,72,4,1,9,1
20911772,60,0,1,0,2
20941434,121,2,4,2,5
21131200,82,3,3,4,4
21372532,51,1,1,3,2
21379153,183,4,7,3,9
21678178,32,3,1,2,2
21685026,93,0,0,1,1
21860489,22,1,0,1,0
21860513,11,0,0,0,0
21860548,4,0,0,0,0
21937982,167,7,6,4,7
21992464,193,8,5,4,5
21994677,103,3,3,4,5
22094165,19,2,1,3,1
22115857,102,2,1,1,1
22147983,41,2,0,1,2
22176981,172,1,3,0,3
22198308,19,0,0,0,0
22227336,95,10,3,9,8
22269025,69,6,0,7,5
22271857,94,1,2,3,3
22277958,160,3,0,3,3
22399105,68,1,4,3,3
22635567,35,3,1,6,5
22643291,159,13,6,15,14
22820374,179,5,11,8,12
22839342,75,2,4,1,2
22884879,43,6,1,4,4
22889537,84,0,5,1,5
22901848,104,8,3,5,6
23019397,150,1,3,1,3
23097409,214,13,2,10,9
23146555,86,1,3,1,4
23160533,107,12,4,11,16
23179211,161,2,3,2,3
23310633,44,1,0,0,2
23428378,55,6,1,7,5
23636393,41,2,0,2,2
23676352,21,0,1,2,2
23676394,56,2,0,1,1
23676420,4,0,0,0,0
23679362,182,6,2,4,3
23837960,141,2,4,2,3
23857756,7,2,0,1,3
23857801,9,2,0,3,2
23857848,93,11,0,12,10
23857849,10,0,0,1,1
23863904,155,10,2,8,8
23875430,74,1,1,1,2
23964209,10,0,0,0,0
24017481,92,3,2,3,3
24401416,77,1,1,1,0
24456819,134,2,2,2,2
24500926,68,4,0,4,5
25184152,129,1,0,1,2
25474065,6,0,0,0,0
25493797,11,0,0,0,0
25647673,31,4,0,3,3
25647682,30,1,1,1,0
25647715,3,0,0,0,0
25667717,24,0,0,0,1
25718401,22,1,1,1,1
25849610,117,4,3,2,2
25882000,77,3,1,2,0
26172209,3,0,0,0,0
26262898,31,1,0,0,0
26263624,78,8,0,3,3
26529096,2,1,0,0,1
26529148,4,0,0,0,0
26560207,123,7,4,8,5
26561176,110,5,5,5,8
26573870,217,6,8,3,12
26853573,13,1,0,0,1
27123577,34,3,1,3,2
27136310,73,2,2,4,1
27438688,21,0,0,0,0
27438733,5,0,0,0,0
27438737,3,3,0,0,1
27438743,12,1,0,0,0
27438746,49,4,3,3,4
27438772,8,3,0,3,3
27438776,52,3,1,2,1
27523984,188,4,3,3,5
27592778,141,6,4,10,8
27697634,51,0,2,2,2
27737288,13,0,0,0,0
27788046,151,4,4,2,6
27844285,101,1,5,2,4
27883705,14,1,0,0,0
27938477,132,6,5,2,3
27980466,219,7,5,7,8
28011072,217,10,7,9,16
28134808,128,3,5,2,5
28198445,77,1,1,1,2
28225370,36,6,2,2,3
28315413,192,3,3,7,4
28353412,119,3,2,4,4
28466855,104,5,2,7,6
28476785,76,2,3,2,4
28536162,130,2,2,5,1
28621497,107,2,3,2,3
28630948,10,0,0,0,0
28672441,24,1,0,1,1
28700577,58,3,1,3,5
28846127,61,1,2,1,2
28846138,4,0,0,0,0
28846157,5,0,0,2,1
28846184,25,1,1,2,3
28846208,4,1,0,2,2
28918942,64,3,0,2,0
28953843,68,4,0,3,3
29017732,62,1,1,2,1
29084789,86,7,1,4,4
29183570,178,4,7,5,7
29254755,184,3,5,6,3
29609954,57,3,2,1,2
29654875,80,0,0,0,0
29818892,107,6,3,6,4
29944321,51,3,2,2,1
29975117,73,0,2,2,1
29975138,20,0,0,0,0
29975182,34,3,0,2,0
30012291,62,7,0,7,5
30135872,25,2,0,2,2
30208633,83,4,1,5,3
30248594,229,12,3,10,7
30279227,211,9,7,5,9
30404765,24,1,0,3,2
30404911,63,6,2,5,4
30624251,5,0,0,0,0
30624269,16,12,0,1,10
30771157,25,3,0,1,1
30915978,104,2,2,1,1
30978160,155,7,1,7,5
31167656,132,19,3,12,12
31369435,118,3,6,7,5
31397924,113,2,7,4,7
31506695,14,3,0,1,2
31608297,39,1,2,1,0
31766943,16,1,0,0,1
31766946,8,3,0,0,2
31766958,7,1,0,1,1
31766965,14,2,0,1,2
31766972,31,0,0,0,0
31766978,51,1,1,2,2
31767019,62,1,0,1,1
31851022,70,1,0,1,1
31937371,161,6,9,8,15
32347811,68,1,3,1,5
32384531,102,3,1,5,3
32433113,189,2,3,2,3
32516229,7,0,0,0,0
32516298,25,1,0,1,3
32788120,71,5,2,3,5
32810822,8,1,0,0,1
32810825,25,3,0,0,0
32816199,172,17,0,15,14
32926352,97,3,3,5,7
32968866,76,7,4,5,4
33144388,16,0,0,1,0
33144391,10,1,0,1,1
33144393,9,0,0,1,1
33144443,16,2,0,1,0
33144450,15,0,1,0,0
33261019,195,6,7,4,7
33354558,29,0,1,0,0
33406395,195,3,5,8,10
33409701,7,1,0,0,0
33409714,9,1,0,1,0
33409730,5,0,0,0,0
33409733,6,2,0,0,1
33409777,7,0,0,0,1
33526516,155,12,1,8,4
33585525,161,3,10,3,9
33603612,178,5,4,5,6
33668296,160,3,2,2,4
33737162,42,0,0,0,0
33738834,104,2,5,7,6
33769922,29,0,2,1,4
33812934,150,8,6,5,8
33828768,124,1,1,0,1
33943428,98,10,2,4,3
34072184,29,0,0,0,0
34087967,101,3,1,1,2
34119164,98,5,2,3,3
34211189,42,2,0,2,2
34274205,1,0,0,0,0
34300263,28,6,2,7,4
34308442,133,8,0,5,3
34461395,21,4,1,4,5
34636441,196,11,6,7,5
34667330,25,0,0,0,1
34693914,244,15,3,13,15
34704384,29,2,0,0,0
34742660,94,2,3,3,2
34786103,7,0,0,0,0
34786118,16,0,0,1,0
34786120,7,4,0,3,2
34786149,24,1,0,2,0
34786154,3,1,0,0,0
34786160,9,2,0,2,3
34786173,7,0,0,0,0
34807995,87,4,2,3,4
34807998,7,1,0,1,1
34808015,12,1,1,2,1
35088694,195,6,9,9,11
35529831,48,2,1,2,1
35645863,143,1,1,2,1
35719267,83,4,2,2,3
35789244,111,2,2,2,1
35794399,31,2,0,1,1
35915119,135,9,2,9,9
36032366,4,1,0,0,1
36032381,9,1,0,0,1
36195501,62,3,1,4,4
36434323,147,1,4,0,2
36489698,197,4,6,6,4
36553830,36,2,0,2,2
36795290,161,4,5,14,10
36867240,8,0,0,1,0
36867263,3,0,0,0,0
36867265,5,0,0,0,0
36867271,4,0,0,0,0
36867317,13,1,0,2,2
36873041,254,8,9,5,6
36946145,33,1,1,2,2
36983574,141,4,3,9,6
37194956,60,2,4,3,7
37402346,68,1,4,1,1
37850168,208,4,2,5,2
37912559,90,3,4,2,2
38077205,128,1,6,3,5
38181351,87,1,1,2,2
38939715,167,6,5,7,9
38989252,73,1,1,4,3
39045889,88,4,3,9,10
39045893,6,1,0,1,1
39045901,148,4,9,1,4
39045935,13,1,0,1,1
39045979,6,4,0,1,4
39165741,87,3,3,3,4
39231200,13,0,0,0,0
39266943,20,0,0,1,2
39272121,100,6,2,10,7
39353094,234,7,0,4,3
39474298,92,1,7,3,4
